variant,task_id,task_seed,direction,difficulty,true_pair_count,success,strict_success,severe_failure,steps,crossings,total_volume_ml,final_abs_error,controller_ms_per_step,benchmark_seed
linear_clip_instead_of_tanh,108,5000202,acid,medium,1,1,0,0,4,2,9.170000000000002,0.05177545105070447,104.43432499960181,202
full,109,5000202,acid,near,1,1,1,0,2,1,2.12,0.004957887834390107,92.09895000094548,202
no_ph_rate_bonus,109,5000202,acid,near,1,1,0,0,1,1,0.95,0.07267218763124106,82.64659999986179,202
no_uncertainty_factor,109,5000202,acid,near,1,1,1,0,2,1,2.35,0.025752825500175547,77.89464999586926,202
no_buffering_factor,109,5000202,acid,near,1,1,1,0,2,1,2.2199999999999998,0.010922656510251372,83.81835000182036,202
no_required_volume_term,109,5000202,acid,near,1,1,1,0,1,0,0.62,0.025091322564890106,92.11850000428967,202
linear_clip_instead_of_tanh,109,5000202,acid,near,1,1,1,0,2,1,2.1399999999999997,0.004954669807698764,90.8255000031204,202
full,110,5000202,acid,medium,3,1,0,0,1,0,4.01,0.08336145639863402,136.8363000001409,202
no_ph_rate_bonus,110,5000202,acid,medium,3,1,0,0,2,0,4.06,0.07355452890672476,122.38595000235364,202
no_uncertainty_factor,110,5000202,acid,medium,3,1,1,0,1,0,4.4,0.006623961916713217,134.20770000084303,202
no_buffering_factor,110,5000202,acid,medium,3,1,0,0,1,0,4.12,0.0617737868676449,137.19470000069123,202
no_required_volume_term,110,5000202,acid,medium,3,1,0,0,4,0,4.14,0.057843864504097287,102.79002499919443,202
linear_clip_instead_of_tanh,110,5000202,acid,medium,3,1,1,0,1,0,4.24,0.03817201129689485,132.20490000094287,202
full,111,5000202,acid,near,3,1,1,0,1,1,1.93,0.013099797958127546,90.7048000008217,202
no_ph_rate_bonus,111,5000202,acid,near,3,1,0,0,2,0,1.58,0.08440397005361078,51.826500002789544,202
no_uncertainty_factor,111,5000202,acid,near,3,1,0,0,1,1,2.14,0.07908195283635511,91.43320000293897,202
no_buffering_factor,111,5000202,acid,near,3,1,1,0,1,1,1.99,0.031311423057652554,125.17269999807468,202
no_required_volume_term,111,5000202,acid,near,3,1,0,0,2,0,1.58,0.08440397005361078,70.21300000269548,202
linear_clip_instead_of_tanh,111,5000202,acid,near,3,1,1,0,1,1,1.96,0.022144716738109693,114.2554999969434,202
full,112,5000202,base,far,1,1,0,0,6,0,13.76,0.09834451955876844,43.739283337345114,202
no_ph_rate_bonus,112,5000202,base,far,1,1,0,0,9,0,13.84,0.07526012500291124,36.62557777635003,202
no_uncertainty_factor,112,5000202,base,far,1,1,1,0,6,0,14.01,0.022646605793987362,42.32728333105721,202
no_buffering_factor,112,5000202,base,far,1,1,0,0,6,0,13.81,0.0840320959563634,43.19289999815131,202
no_required_volume_term,112,5000202,base,far,1,1,1,0,7,0,13.99,0.029113461314604905,40.55975714540442,202
linear_clip_instead_of_tanh,112,5000202,base,far,1,1,0,0,6,0,13.88,0.06333806615889159,43.643483333047094,202
full,113,5000202,acid,near,1,1,0,0,1,1,0.89,0.06417380259531136,40.145899991330225,202
no_ph_rate_bonus,113,5000202,acid,near,1,1,1,0,1,0,0.6,0.04573705448818899,43.155300001672,202
no_uncertainty_factor,113,5000202,acid,near,1,1,0,0,1,1,0.98,0.09614666520293191,43.27289999491768,202
no_buffering_factor,113,5000202,acid,near,1,1,0,0,1,1,0.91,0.0713526593952114,43.31030000321334,202
no_required_volume_term,113,5000202,acid,near,1,1,0,0,1,1,0.89,0.06417380259531136,52.297100002761,202
linear_clip_instead_of_tanh,113,5000202,acid,near,1,1,0,0,1,1,0.89,0.06417380259531136,44.11950000212528,202
full,114,5000202,acid,near,2,1,1,0,3,3,2.6900000000000004,0.021971795568122676,85.93226667047323,202
no_ph_rate_bonus,114,5000202,acid,near,2,1,0,0,1,1,1.09,0.0575487445414411,87.18900000530994,202
no_uncertainty_factor,114,5000202,acid,near,2,1,0,0,2,2,2.68,0.06537343463204826,89.4751499981794,202
no_buffering_factor,114,5000202,acid,near,2,1,0,0,2,2,2.5,0.09366740521470751,92.93694999723812,202
no_required_volume_term,114,5000202,acid,near,2,1,1,0,2,2,1.47,0.0244213488806575,89.04305000396562,202
linear_clip_instead_of_tanh,114,5000202,acid,near,2,1,1,0,3,3,2.6799999999999997,0.01691091295499758,69.7765000028691,202
full,115,5000202,base,far,1,0,0,0,50,44,17.519999999999992,0.21408669629730426,79.72191799985012,202
no_ph_rate_bonus,115,5000202,base,far,1,0,0,1,50,43,14.849999999999994,2.1163238471336854,76.6404939997301,202
no_uncertainty_factor,115,5000202,base,far,1,0,0,1,50,45,18.90999999999999,2.0549825061111697,87.20456999973976,202
no_buffering_factor,115,5000202,base,far,1,0,0,0,50,46,17.77999999999999,0.21408056614336957,77.14194599975599,202
no_required_volume_term,115,5000202,base,far,1,0,0,0,50,46,16.25999999999999,0.21411642059183933,75.09948399994755,202
linear_clip_instead_of_tanh,115,5000202,base,far,1,0,0,1,50,43,21.20999999999999,2.0237618020878436,75.56959599984111,202
full,116,5000202,acid,near,2,1,0,0,1,0,2.0,0.08586542590799406,92.4550999989151,202
no_ph_rate_bonus,116,5000202,acid,near,2,1,0,0,3,0,2.05,0.08229328437628047,82.2431333338803,202
no_uncertainty_factor,116,5000202,acid,near,2,1,0,0,1,0,2.21,0.07104870143213682,88.77930000016931,202
no_buffering_factor,116,5000202,acid,near,2,1,0,0,1,0,2.07,0.08087219411995483,87.42740000161575,202
no_required_volume_term,116,5000202,acid,near,2,1,0,0,5,0,2.13,0.07663553813514334,76.89249999821186,202
linear_clip_instead_of_tanh,116,5000202,acid,near,2,1,0,0,1,0,2.02,0.08443324048501943,94.96789999684552,202
full,117,5000202,acid,near,2,1,1,0,1,1,2.67,0.04797507914745136,111.59110000153305,202
no_ph_rate_bonus,117,5000202,acid,near,2,1,0,0,2,1,2.71,0.0563462156905592,104.82570000021951,202
no_uncertainty_factor,117,5000202,acid,near,2,1,0,0,2,1,3.19,0.05119759437030069,69.53325000358745,202
no_buffering_factor,117,5000202,acid,near,2,1,0,0,1,1,2.74,0.0626468301651455,108.71420000330545,202
no_required_volume_term,117,5000202,acid,near,2,1,0,0,3,0,2.14,0.06010904172689635,102.00293333521888,202
linear_clip_instead_of_tanh,117,5000202,acid,near,2,1,0,0,1,1,2.73,0.06054447962142184,112.79660000582226,202
full,118,5000202,base,far,2,1,1,0,7,5,16.86,0.03124050804860712,114.9403714298387,202
no_ph_rate_bonus,118,5000202,base,far,2,1,1,0,12,7,16.14,0.03122465255249285,89.28018333426735,202
no_uncertainty_factor,118,5000202,base,far,2,1,1,0,8,6,16.18,0.03080421424707591,75.3917249994629,202
no_buffering_factor,118,5000202,base,far,2,1,0,0,7,5,16.57,0.06563146493048588,88.94534286186432,202
no_required_volume_term,118,5000202,base,far,2,1,1,0,10,7,18.28,0.03127177664370695,92.49487000124645,202
linear_clip_instead_of_tanh,118,5000202,base,far,2,1,1,0,10,8,20.0,0.03071871801696613,85.19835000261082,202
full,119,5000202,base,medium,2,1,1,0,9,5,11.71,0.005643620796328186,90.14515555463731,202
no_ph_rate_bonus,119,5000202,base,medium,2,1,0,0,11,7,8.399999999999999,0.0699619166078067,77.95539999907223,202
no_uncertainty_factor,119,5000202,base,medium,2,1,1,0,4,3,10.809999999999999,0.005692351907247151,91.69817499969213,202
no_buffering_factor,119,5000202,base,medium,2,1,1,0,9,5,11.59,0.005650117324814907,89.90081111147043,202
no_required_volume_term,119,5000202,base,medium,2,1,1,0,11,7,9.75,0.005749767489235502,83.39103636403293,202
linear_clip_instead_of_tanh,119,5000202,base,medium,2,0,0,0,7,4,11.23,0.10023111533639817,94.09941428332657,202
full,120,5000202,acid,near,3,1,1,0,1,0,2.3,0.029199843407662573,105.24310000619153,202
no_ph_rate_bonus,120,5000202,acid,near,3,1,1,0,2,0,2.16,0.04758443165539772,96.13224999338854,202
no_uncertainty_factor,120,5000202,acid,near,3,1,1,0,1,1,2.54,0.0009469955847576372,100.74940000049537,202
no_buffering_factor,120,5000202,acid,near,3,1,1,0,1,0,2.32,0.026622374258495007,107.16179999872111,202
no_required_volume_term,120,5000202,acid,near,3,1,0,0,3,0,1.97,0.07352002932562085,85.59713333670516,202
linear_clip_instead_of_tanh,120,5000202,acid,near,3,1,1,0,1,0,2.34,0.024056956197615165,97.6276000001235,202
full,121,5000202,base,medium,3,1,1,0,5,4,9.88,0.027002964785364014,111.05294000153663,202
no_ph_rate_bonus,121,5000202,base,medium,3,1,1,0,1,0,3.74,0.04696937189048178,135.8094999959576,202
no_uncertainty_factor,121,5000202,base,medium,3,1,1,0,6,6,11.27,0.017083123016400137,95.80136666651622,202
no_buffering_factor,121,5000202,base,medium,3,1,1,0,5,5,10.129999999999999,0.0025985184135919326,115.15585999877658,202
no_required_volume_term,121,5000202,base,medium,3,1,1,0,5,5,7.639999999999999,0.012371134425391617,97.4714199997834,202
linear_clip_instead_of_tanh,121,5000202,base,medium,3,1,1,0,6,6,11.17,0.03661769239763579,96.50765000090662,202
full,122,5000202,base,near,2,1,1,0,2,0,2.02,0.04164165168901146,35.86840000207303,202
no_ph_rate_bonus,122,5000202,base,near,2,1,0,0,3,0,1.9500000000000002,0.06812040584299783,33.406933333026245,202
no_uncertainty_factor,122,5000202,base,near,2,1,1,0,2,0,2.09,0.014180109031257437,34.71909999643685,202
no_buffering_factor,122,5000202,base,near,2,1,1,0,2,0,2.05,0.029998817734838035,35.13499999826308,202
no_required_volume_term,122,5000202,base,near,2,1,1,0,2,0,2.02,0.04164165168901146,35.24755000034929,202
linear_clip_instead_of_tanh,122,5000202,base,near,2,1,1,0,2,0,2.0300000000000002,0.037781142366689835,36.77400000015041,202
full,123,5000202,acid,medium,1,1,1,0,2,1,5.07,0.00401553648247166,47.61280000457191,202
no_ph_rate_bonus,123,5000202,acid,medium,1,1,1,0,7,4,6.190000000000001,0.01770832032150338,50.421242857867455,202
no_uncertainty_factor,123,5000202,acid,medium,1,1,1,0,6,3,6.619999999999999,0.03856690051598122,58.46366666689088,202
no_buffering_factor,123,5000202,acid,medium,1,1,0,0,2,1,5.12,0.0631125002635251,45.06905000016559,202
no_required_volume_term,123,5000202,acid,medium,1,1,1,0,2,1,5.07,0.00401553648247166,47.37640000166721,202
linear_clip_instead_of_tanh,123,5000202,acid,medium,1,1,0,0,2,1,5.12,0.0631125002635251,45.758500000374625,202
full,124,5000202,base,near,2,1,1,0,2,0,2.9,0.03900181000412939,68.51860000460874,202
no_ph_rate_bonus,124,5000202,base,near,2,1,0,0,4,0,2.57,0.08264349121930348,47.923574999003904,202
no_uncertainty_factor,124,5000202,base,near,2,1,0,0,3,0,2.47,0.0959295248099945,33.701366667325296,202
no_buffering_factor,124,5000202,base,near,2,1,1,0,2,0,2.91,0.03768290174031019,88.10290000474197,202
no_required_volume_term,124,5000202,base,near,2,1,0,0,4,0,2.6399999999999997,0.07336290973638881,67.82369999564253,202
linear_clip_instead_of_tanh,124,5000202,base,near,2,1,1,0,2,0,2.9299999999999997,0.03504553437680613,68.41754999913974,202
full,125,5000202,acid,far,1,1,1,0,6,4,15.530000000000001,0.002299754358374262,99.9278833369317,202
no_ph_rate_bonus,125,5000202,acid,far,1,1,1,0,4,2,10.329999999999998,0.049096422755156244,105.87117500108434,202
no_uncertainty_factor,125,5000202,acid,far,1,1,0,0,6,5,16.69,0.08468997713122706,97.822483330674,202
no_buffering_factor,125,5000202,acid,far,1,1,1,0,6,4,16.009999999999998,0.00988053710749126,80.97370000056496,202
no_required_volume_term,125,5000202,acid,far,1,1,0,0,9,5,15.790000000000001,0.0663785877407741,78.39210000222212,202
linear_clip_instead_of_tanh,125,5000202,acid,far,1,1,1,0,9,5,20.42,0.015213584167752092,80.44311111087963,202
full,126,5000202,acid,medium,3,1,0,0,7,0,7.609999999999999,0.08284981390807467,25.85762857052032,202
no_ph_rate_bonus,126,5000202,acid,medium,3,1,0,0,10,0,7.5,0.0932338292557322,25.03440000145929,202
no_uncertainty_factor,126,5000202,acid,medium,3,1,0,0,6,0,7.57,0.08662018481688172,29.023399997337645,202
no_buffering_factor,126,5000202,acid,medium,3,1,0,0,7,0,7.64,0.08002617911554921,25.935799997699046,202
no_required_volume_term,126,5000202,acid,medium,3,1,0,0,7,0,7.609999999999999,0.08284981390807467,27.010942859176016,202
linear_clip_instead_of_tanh,126,5000202,acid,medium,3,1,0,0,7,0,7.629999999999999,0.08096699943637198,25.71840000226595,202
full,127,5000202,base,near,1,1,1,0,4,1,5.59,0.039739293764808004,53.588650001984206,202
no_ph_rate_bonus,127,5000202,base,near,1,1,0,0,3,1,3.12,0.06145486466478811,53.706800002449505,202
no_uncertainty_factor,127,5000202,base,near,1,1,1,0,4,1,6.359999999999999,0.03247916507368753,52.64489999899524,202
no_buffering_factor,127,5000202,base,near,1,1,1,0,4,1,5.79,0.03973957667874917,53.55872499785619,202
no_required_volume_term,127,5000202,base,near,1,1,1,0,2,0,1.62,0.041009502458446256,102.38454999853275,202
linear_clip_instead_of_tanh,127,5000202,base,near,1,1,1,0,4,1,5.9399999999999995,0.04698952236863807,58.1784499972855,202
full,128,5000202,base,medium,2,1,1,0,14,8,10.67,0.01413191057726415,103.71206428681035,202
no_ph_rate_bonus,128,5000202,base,medium,2,1,1,0,9,6,6.870000000000001,0.01316135826310294,84.89596666590336,202
no_uncertainty_factor,128,5000202,base,medium,2,1,1,0,14,8,11.85,0.014431942510954698,89.90769285706587,202
no_buffering_factor,128,5000202,base,medium,2,1,1,0,9,6,10.829999999999998,0.014172630174430267,99.04202221999488,202
no_required_volume_term,128,5000202,base,medium,2,1,1,0,14,8,10.67,0.01413191057726415,97.01042856925467,202
linear_clip_instead_of_tanh,128,5000202,base,medium,2,1,1,0,15,8,11.45,0.014330308021969884,87.06084666628158,202
full,129,5000202,acid,medium,1,1,1,0,8,5,8.000000000000002,0.042564407915232305,81.41927499946178,202
no_ph_rate_bonus,129,5000202,acid,medium,1,1,0,0,5,3,5.39,0.08309501854464107,81.25959999742918,202
no_uncertainty_factor,129,5000202,acid,medium,1,1,1,0,6,4,7.34,0.03303576524488294,83.31854999778443,202
no_buffering_factor,129,5000202,acid,medium,1,1,1,0,8,5,7.99,0.022373776673281665,80.066774999068,202
no_required_volume_term,129,5000202,acid,medium,1,1,1,0,5,5,6.180000000000001,0.013764593164188543,79.55609999917215,202
linear_clip_instead_of_tanh,129,5000202,acid,medium,1,1,0,0,8,5,7.749999999999999,0.0649086440890998,82.28048749788286,202
full,130,5000202,acid,near,2,1,1,0,3,2,2.75,0.017364430975182366,69.58093333378201,202
no_ph_rate_bonus,130,5000202,acid,near,2,1,1,0,1,0,1.12,0.007282082855488703,88.59490000759251,202
no_uncertainty_factor,130,5000202,acid,near,2,1,0,0,2,2,2.7600000000000002,0.07650840168427653,106.32890000852058,202
no_buffering_factor,130,5000202,acid,near,2,1,1,0,3,2,2.8,0.0072985676823558165,82.96566666588963,202
no_required_volume_term,130,5000202,acid,near,2,1,0,0,1,1,1.37,0.07308148454388697,125.86849999934202,202
linear_clip_instead_of_tanh,130,5000202,acid,near,2,1,1,0,3,2,2.78,0.007298371440202622,78.69146666538047,202
full,131,5000202,base,medium,1,1,1,0,1,0,4.38,0.029431455401617512,146.83400000649272,202
no_ph_rate_bonus,131,5000202,base,medium,1,1,0,0,4,0,4.15,0.07868997590731652,49.21447500055365,202
no_uncertainty_factor,131,5000202,base,medium,1,1,0,0,1,1,4.79,0.06528776301995975,136.96550000895513,202
no_buffering_factor,131,5000202,base,medium,1,1,1,0,1,0,4.49,0.0049790197932289,139.44230000197422,202
no_required_volume_term,131,5000202,base,medium,1,1,0,0,4,0,4.2299999999999995,0.061821625317447726,47.9394250032783,202
linear_clip_instead_of_tanh,131,5000202,base,medium,1,1,1,0,1,1,4.7,0.04360117560938903,137.2789999950328,202
full,132,5000202,base,far,1,0,0,0,50,40,19.309999999999995,0.2854261472893347,89.32691399997566,202
no_ph_rate_bonus,132,5000202,base,far,1,0,0,1,50,49,10.77999999999999,1.5974892660545885,74.91542999952799,202
no_uncertainty_factor,132,5000202,base,far,1,0,0,1,50,45,21.319999999999993,1.5770775882141317,77.88756000023568,202
no_buffering_factor,132,5000202,base,far,1,0,0,0,50,44,20.50999999999999,0.28282374236972085,78.30022600013763,202
no_required_volume_term,132,5000202,base,far,1,0,0,1,50,43,14.739999999999993,1.5891469664496691,76.20525799953612,202
linear_clip_instead_of_tanh,132,5000202,base,far,1,0,0,0,50,44,24.549999999999994,0.2741755375459496,86.57354800001485,202
full,133,5000202,acid,medium,3,1,1,0,6,1,7.380000000000001,0.043724256056474786,38.42131666654799,202
no_ph_rate_bonus,133,5000202,acid,medium,3,1,0,0,4,0,3.2199999999999998,0.08407880273669655,28.106750000006286,202
no_uncertainty_factor,133,5000202,acid,medium,3,1,0,0,4,1,6.76,0.08586155908642823,45.780824999383185,202
no_buffering_factor,133,5000202,acid,medium,3,1,1,0,6,1,7.55,0.04132474012842913,41.118950000964105,202
no_required_volume_term,133,5000202,acid,medium,3,1,0,0,3,0,3.33,0.05614921045446408,54.54053333717942,202
linear_clip_instead_of_tanh,133,5000202,acid,medium,3,1,0,0,3,0,3.3400000000000003,0.05362875100830422,32.87366666821375,202
full,134,5000202,base,near,3,1,0,0,2,0,1.6400000000000001,0.06074750656599681,74.02235000336077,202
no_ph_rate_bonus,134,5000202,base,near,3,1,0,0,3,0,1.66,0.05836522995616411,81.08803333016112,202
no_uncertainty_factor,134,5000202,base,near,3,1,1,0,2,0,1.76,0.04657985777454288,79.75989999613375,202
no_buffering_factor,134,5000202,base,near,3,1,0,0,2,0,1.67,0.057177281141953085,93.94930000053137,202
no_required_volume_term,134,5000202,base,near,3,1,0,0,3,0,1.53,0.07400506628430703,77.62580000174542,202
linear_clip_instead_of_tanh,134,5000202,base,near,3,1,0,0,2,0,1.6400000000000001,0.06074750656599681,72.91055000314373,202
full,135,5000202,acid,near,2,1,0,0,3,1,4.12,0.07473016294760138,58.91786666567592,202
no_ph_rate_bonus,135,5000202,acid,near,2,1,0,0,3,1,2.45,0.05600027084618686,44.68759999387354,202
no_uncertainty_factor,135,5000202,acid,near,2,1,0,0,3,1,4.71,0.07092856673282233,50.132366668549366,202
no_buffering_factor,135,5000202,acid,near,2,1,0,0,3,1,4.18,0.07459480938305729,56.71749999843693,202
no_required_volume_term,135,5000202,acid,near,2,1,0,0,1,0,0.69,0.08099963712713398,90.39559999655467,202
linear_clip_instead_of_tanh,135,5000202,acid,near,2,1,0,0,3,1,4.24,0.07941908771319683,56.57196666288655,202
full,136,5000202,acid,near,3,1,1,0,2,0,2.68,0.025184841157923188,95.0797999939823,202
no_ph_rate_bonus,136,5000202,acid,near,3,1,1,0,3,0,2.58,0.043550119941464516,85.02593333590387,202
no_uncertainty_factor,136,5000202,acid,near,3,1,0,0,1,0,2.49,0.05997339447363981,95.7122999971034,202
no_buffering_factor,136,5000202,acid,near,3,1,0,0,1,0,2.3,0.09422444697325805,91.86000000045169,202
no_required_volume_term,136,5000202,acid,near,3,1,0,0,3,0,2.29,0.09600895204308912,98.49476666083017,202
linear_clip_instead_of_tanh,136,5000202,acid,near,3,1,0,0,1,0,2.29,0.09600895204308912,136.77619999361923,202
full,137,5000202,acid,near,2,1,0,0,2,1,3.29,0.09042525750680053,57.232099996326724,202
no_ph_rate_bonus,137,5000202,acid,near,2,1,1,0,2,0,2.4699999999999998,0.031022149170506275,55.99100000108592,202
no_uncertainty_factor,137,5000202,acid,near,2,1,0,0,3,1,3.93,0.08195694987744506,44.05289999946641,202
no_buffering_factor,137,5000202,acid,near,2,0,0,0,2,1,3.38,0.10298697589932271,56.80835000384832,202
no_required_volume_term,137,5000202,acid,near,2,1,0,0,3,0,2.25,0.06630223301904525,62.411266670096666,202
linear_clip_instead_of_tanh,137,5000202,acid,near,2,1,0,0,2,1,3.3200000000000003,0.09462665047319252,66.56845000179601,202
full,138,5000202,base,near,2,1,0,0,8,0,5.22,0.09396505959489954,29.145274998882087,202
no_ph_rate_bonus,138,5000202,base,near,2,1,0,0,12,0,5.209999999999999,0.09461721716017113,26.626174999667757,202
no_uncertainty_factor,138,5000202,base,near,2,1,0,0,8,0,5.460000000000001,0.07832225740735854,28.652575000705838,202
no_buffering_factor,138,5000202,base,near,2,1,0,0,8,0,5.250000000000001,0.09200877388826623,27.072475002569263,202
no_required_volume_term,138,5000202,base,near,2,1,0,0,8,0,5.22,0.09396505959489954,27.505974998348393,202
