mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
3,pHBA + SSA,0,4.12,6.6432,5.2767659115980114,1.5870628616111162,12.17706869532024
3,pHBA + SSA,0,4.14,6.695399999999999,5.2987252789796315,1.5884142982119096,12.181129258540306
3,pHBA + SSA,0,4.16,6.7476,5.3160163850141915,1.5897654083758446,12.185142295822953
3,pHBA + SSA,0,4.18,6.799799999999999,5.34186036543733,1.591116194732868,12.189108805063363
3,pHBA + SSA,0,4.2,6.852,5.355007443905892,1.5924666599094603,12.193029753385083
3,pHBA + SSA,0,4.22,6.9041999999999994,5.370259153935285,1.593768500027973,12.196906078390775
3,pHBA + SSA,0,4.24,6.9564,5.385627147014396,1.5950292033074773,12.200738689350054
3,pHBA + SSA,0,4.26,7.0085999999999995,5.398214467149881,1.5962893029595175,12.204528468328185
3,pHBA + SSA,0,4.28,7.0608,5.415383004388301,1.597548801912858,12.208276271259162
3,pHBA + SSA,0,4.3,7.1129999999999995,5.427497747523674,1.598807703094551,12.211982928966378
3,pHBA + SSA,0,4.32,7.1652000000000005,5.442734378598823,1.6000660094299524,12.21564924813396
3,pHBA + SSA,0,4.34,7.2174,5.456486205247349,1.6013237238427354,12.219276012231596
3,pHBA + SSA,0,4.36,7.2696000000000005,5.469251454850006,1.6025808492549038,12.222863982395495
3,pHBA + SSA,0,4.38,7.3218,5.480055169165167,1.603837388586804,12.226413898267964
3,pHBA + SSA,0,4.4,7.3740000000000006,5.494942768130217,1.6050933447571416,12.229926478797914
3,pHBA + SSA,0,4.42,7.4262,5.507399707921124,1.6063487206829943,12.23340242300442
3,pHBA + SSA,0,4.44,7.478400000000001,5.517998316792362,1.6076035192798215,12.236842410705442
3,pHBA + SSA,0,4.46,7.5306,5.531771453357541,1.6088577434614835,12.240247103213488
3,pHBA + SSA,0,4.48,7.582800000000001,5.546683397956783,1.6101113961402511,12.243617144000119
3,pHBA + SSA,0,4.5,7.635,5.557265512135275,1.6113644802268206,12.246953159330857
3,pHBA + SSA,0,4.5200000000000005,7.687200000000001,5.569814811347441,1.6126169986303287,12.250255758872125
3,pHBA + SSA,0,4.54,7.7394,5.58037524323731,1.6138689542583529,12.253525536271667
3,pHBA + SSA,0,4.5600000000000005,7.791600000000001,5.590929136994527,1.6151203500169529,12.25676306971381
3,pHBA + SSA,0,4.58,7.8438,5.6079203043745585,1.6163711888106556,12.259968922450895
3,pHBA + SSA,0,4.6000000000000005,7.896000000000001,5.619952287774042,1.6176214735424819,12.263143643312066
3,pHBA + SSA,0,4.62,7.9482,5.633422612428738,1.6188712071139575,12.266287767190594
3,pHBA + SSA,0,4.64,8.000399999999999,5.644417557926618,1.620120392425127,12.269401815510765
3,pHBA + SSA,0,4.66,8.0526,5.656790451629024,1.6213690323745649,12.272486296675439
3,pHBA + SSA,0,4.68,8.1048,5.665287894158395,1.6226171298593912,12.275541706495112
3,pHBA + SSA,0,4.7,8.157,5.673869338230047,1.6238646877752836,12.2785685285995
