"spectrum_number","wavelength_nm","absorbance"
"9","721.984436","0.03746166453"
"10","721.984436","0.030405264"
"11","721.984436","0.017058147"
"1","720.9839478","0.073179215"
"2","720.9839478","0.077176757"
"3","720.9839478","0.074457176"
"4","720.9839478","0.078883216"
"5","720.9839478","0.079500951"
"6","720.9839478","0.075352564"
"7","720.9839478","0.059883278"
"8","720.9839478","0.05400024"
"9","720.9839478","0.03557297215"
"10","720.9839478","0.030514276"
"11","720.9839478","0.016952137"
"1","719.9830322","0.07230556"
"2","719.9830322","0.075708278"
"3","719.9830322","0.073234148"
"4","719.9830322","0.077490769"
"5","719.9830322","0.078425683"
"6","719.9830322","0.074206695"
"7","719.9830322","0.058517203"
"8","719.9830322","0.052881066"
"9","719.9830322","0.03581614792"
"10","719.9830322","0.027312681"
"11","719.9830322","0.017797327"
"1","719.0176392","0.071587212"
"2","719.0176392","0.075096093"
"3","719.0176392","0.072632901"
"4","719.0176392","0.077306055"
"5","719.0176392","0.077969283"
"6","719.0176392","0.073509507"
"7","719.0176392","0.059796199"
"8","719.0176392","0.052591357"
"9","719.0176392","0.03695860133"
"10","719.0176392","0.028022179"
"11","719.0176392","0.016841901"
"1","718.0161743","0.073105596"
"2","718.0161743","0.07621824"
"3","718.0161743","0.073453225"
"4","718.0161743","0.07813485"
"5","718.0161743","0.078669019"
"6","718.0161743","0.075214334"
"7","718.0161743","0.059047095"
"8","718.0161743","0.054113816"
"9","718.0161743","0.03624365106"
"10","718.0161743","0.029265527"
"11","718.0161743","0.019236472"
"1","717.0143433","0.071823627"
"2","717.0143433","0.074622422"
"3","717.0143433","0.07167089"
"4","717.0143433","0.076763302"
"5","717.0143433","0.076259308"
"6","717.0143433","0.072359651"
"7","717.0143433","0.059053916"
"8","717.0143433","0.052897733"
"9","717.0143433","0.03795265406"
"10","717.0143433","0.027902832"
"11","717.0143433","0.016898254"
"1","716.012146","0.072179459"
"2","716.012146","0.074497767"
"3","716.012146","0.073257923"
"4","716.012146","0.07681372"
"5","716.012146","0.079148486"
"6","716.012146","0.07474912"
"7","716.012146","0.059968892"
"8","716.012146","0.054278955"
"9","716.012146","0.03837329894"
"10","716.012146","0.030229643"
"11","716.012146","0.018138615"
"1","715.0095825","0.069467746"
"2","715.0095825","0.075067446"
"3","715.0095825","0.071972176"
"4","715.0095825","0.076778717"
"5","715.0095825","0.076369256"
"6","715.0095825","0.072466299"
"7","715.0095825","0.059108399"
"8","715.0095825","0.053400144"
"9","715.0095825","0.03618020192"
"10","715.0095825","0.030480288"
"11","715.0095825","0.016761074"
"1","714.0067139","0.069059409"
"2","714.0067139","0.073382102"
"3","714.0067139","0.071007386"
"4","714.0067139","0.074883722"
"5","714.0067139","0.076688617"
"6","714.0067139","0.071826071"
"7","714.0067139","0.057956595"
"8","714.0067139","0.051039629"
"9","714.0067139","0.0374564454"
"10","714.0067139","0.028496634"
"11","714.0067139","0.017607238"
"1","713.00354","0.069053099"
"2","713.00354","0.071846932"
"3","713.00354","0.071077414"
"4","713.00354","0.076628484"
"5","713.00354","0.076483428"
"6","713.00354","0.072458439"
"7","713.00354","0.05812104"
"8","713.00354","0.052040968"
"9","713.00354","0.03790943325"
"10","713.00354","0.02866257"
"11","713.00354","0.017175574"
"1","712","0.066876426"
"2","712","0.072791278"
"3","712","0.069140658"
"4","712","0.074917555"
"5","712","0.073725261"
"6","712","0.072285503"
"7","712","0.057664428"
"8","712","0.051173836"
"9","712","0.03699459881"
"10","712","0.028990868"
"11","712","0.017008074"
"1","710.9960938","0.066761911"
"2","710.9960938","0.071746118"
"3","710.9960938","0.070953794"
"4","710.9960938","0.074680373"
"5","710.9960938","0.075228006"
"6","710.9960938","0.070150957"
"7","710.9960938","0.057574067"
"8","710.9960938","0.051585075"
"9","710.9960938","0.03592169285"
"10","710.9960938","0.028960763"
"11","710.9960938","0.017155942"
"1","709.9919434","0.066982813"
"2","709.9919434","0.073734246"
"3","709.9919434","0.068691693"
"4","709.9919434","0.073474035"
"5","709.9919434","0.075080648"
"6","709.9919434","0.070540868"
"7","709.9919434","0.058616441"
"8","709.9919434","0.053079434"
"9","709.9919434","0.03654875606"
"10","709.9919434","0.02999975"
"11","709.9919434","0.017183572"
"1","708.9873657","0.065082394"
"2","708.9873657","0.070678376"
"3","708.9873657","0.067839272"
"4","708.9873657","0.073045045"
"5","708.9873657","0.073667742"
"6","708.9873657","0.07001888"
"7","708.9873657","0.056497276"
"8","708.9873657","0.051579013"
"9","708.9873657","0.03643219545"
"10","708.9873657","0.028354388"
"11","708.9873657","0.016536102"
"1","707.9824829","0.062884934"
"2","707.9824829","0.068341739"
"3","707.9824829","0.067493454"
"4","707.9824829","0.072150178"
"5","707.9824829","0.070939139"
"6","707.9824829","0.068528868"
"7","707.9824829","0.054029614"
"8","707.9824829","0.048965286"
"9","707.9824829","0.03631673381"
"10","707.9824829","0.026749235"
"11","707.9824829","0.014775357"
"1","707.0131836","0.065132856"
"2","707.0131836","0.070258461"
"3","707.0131836","0.068639696"
"4","707.0131836","0.072527446"
"5","707.0131836","0.072395399"
"6","707.0131836","0.070851758"
"7","707.0131836","0.05691433"
"8","707.0131836","0.05152468"
"9","707.0131836","0.03546428308"
"10","707.0131836","0.029238945"
"11","707.0131836","0.017790072"
"1","706.0076904","0.062645882"
"2","706.0076904","0.068505891"
"3","706.0076904","0.065098993"
"4","706.0076904","0.070201315"
"5","706.0076904","0.073499456"
"6","706.0076904","0.068181135"
"7","706.0076904","0.056095235"
"8","706.0076904","0.050162926"
"9","706.0076904","0.03420137987"
"10","706.0076904","0.02960689"
"11","706.0076904","0.014089828"
"1","705.00177","0.0626164"
"2","705.00177","0.066280201"
"3","705.00177","0.066098265"
"4","705.00177","0.07268367"
"5","705.00177","0.072615981"
"6","705.00177","0.068107903"
"7","705.00177","0.055045813"
"8","705.00177","0.049695995"
"9","705.00177","0.03534683213"
"10","705.00177","0.027508361"
"11","705.00177","0.015394994"
"1","703.9956055","0.062623546"
"2","703.9956055","0.064903475"
"3","703.9956055","0.067314386"
"4","703.9956055","0.070324741"
"5","703.9956055","0.069992967"
"6","703.9956055","0.065206245"
"7","703.9956055","0.055659667"
"8","703.9956055","0.0489446"
"9","703.9956055","0.0341292955"
"10","703.9956055","0.027209513"
"11","703.9956055","0.015561176"
"1","702.9890137","0.06133147"
"2","702.9890137","0.067177273"
"3","702.9890137","0.063435227"
"4","702.9890137","0.069121353"
"5","702.9890137","0.070966505"
"6","702.9890137","0.06775213"
"7","702.9890137","0.054026332"
"8","702.9890137","0.048444159"
"9","702.9890137","0.03518963605"
"10","702.9890137","0.026247479"
"11","702.9890137","0.015869914"
"1","701.9821777","0.061372463"
"2","701.9821777","0.065566048"
"3","701.9821777","0.064973034"
"4","701.9821777","0.07011801"
"5","701.9821777","0.069461033"
"6","701.9821777","0.066758707"
"7","701.9821777","0.05688243"
"8","701.9821777","0.049894422"
"9","701.9821777","0.03464635834"
"10","701.9821777","0.026971076"
"11","701.9821777","0.016727524"
"1","701.0109863","0.061159994"
"2","701.0109863","0.063889675"
"3","701.0109863","0.063317537"
"4","701.0109863","0.06947045"
"5","701.0109863","0.069527626"
"6","701.0109863","0.065642342"
"7","701.0109863","0.053338323"
"8","701.0109863","0.04831522"
"9","701.0109863","0.03545372188"
"10","701.0109863","0.026488902"
"11","701.0109863","0.015726106"
"1","700.003418","0.061638229"
"2","700.003418","0.065562978"
"3","700.003418","0.064148612"
"4","700.003418","0.070667222"
"5","700.003418","0.068893142"
"6","700.003418","0.06683249"
"7","700.003418","0.055080842"
"8","700.003418","0.048908181"
"9","700.003418","0.03455012292"
"10","700.003418","0.02809323"
"11","700.003418","0.016611939"
"1","698.9955444","0.059268832"
"2","698.9955444","0.064717755"
"3","698.9955444","0.063123338"
"4","698.9955444","0.068597585"
"5","698.9955444","0.069679737"
"6","698.9955444","0.066383369"
"7","698.9955444","0.054797415"
"8","698.9955444","0.047546681"
"9","698.9955444","0.03437754884"
"10","698.9955444","0.02659055"
"11","698.9955444","0.014460838"
"1","697.9874268","0.058537286"
"2","697.9874268","0.063802086"
"3","697.9874268","0.063071221"
"4","697.9874268","0.067719907"
"5","697.9874268","0.068462282"
"6","697.9874268","0.066346966"
"7","697.9874268","0.053299166"
"8","697.9874268","0.04813255"
"9","697.9874268","0.03636514395"
"10","697.9874268","0.026523434"
"11","697.9874268","0.016617831"
"1","697.0149536","0.062081359"
"2","697.0149536","0.06463667"
"3","697.0149536","0.062754266"
"4","697.0149536","0.066814438"
"5","697.0149536","0.068693213"
"6","697.0149536","0.067625672"
"7","697.0149536","0.053749803"
"8","697.0149536","0.048432786"
"9","697.0149536","0.03440503776"
"10","697.0149536","0.027717017"
"11","697.0149536","0.016281979"
"1","696.0061035","0.059710145"
"2","696.0061035","0.063455477"
"3","696.0061035","0.062184494"
"4","696.0061035","0.068275452"
"5","696.0061035","0.067870565"
"6","696.0061035","0.065852739"
"7","696.0061035","0.055519361"
"8","696.0061035","0.049410809"
"9","696.0061035","0.03196006268"
"10","696.0061035","0.029191628"
"11","696.0061035","0.015390193"
"1","694.9968872","0.058159158"
"2","694.9968872","0.062872514"
"3","694.9968872","0.059902862"
"4","694.9968872","0.067268871"
"5","694.9968872","0.068978511"
"6","694.9968872","0.064894639"
"7","694.9968872","0.055686239"
"8","694.9968872","0.047761552"
"9","694.9968872","0.03562020138"
"10","694.9968872","0.027628317"
"11","694.9968872","0.016552372"
"1","693.9874268","0.058469489"
"2","693.9874268","0.061995748"
"3","693.9874268","0.060977891"
"4","693.9874268","0.064625673"
"5","693.9874268","0.067473136"
"6","693.9874268","0.064569771"
"7","693.9874268","0.052390296"
"8","693.9874268","0.047019146"
"9","693.9874268","0.03389713541"
"10","693.9874268","0.026510885"
"11","693.9874268","0.01619846"
"1","693.0137329","0.052891854"
"2","693.0137329","0.059387028"
"3","693.0137329","0.059876237"
"4","693.0137329","0.065435715"
"5","693.0137329","0.06532146"
"6","693.0137329","0.063949831"
"7","693.0137329","0.052519485"
"8","693.0137329","0.044015795"
"9","693.0137329","0.03374890983"
"10","693.0137329","0.025140747"
"11","693.0137329","0.014515223"
"1","692.0036011","0.057270519"
"2","692.0036011","0.060476638"
"3","692.0036011","0.058028102"
"4","692.0036011","0.064261116"
"5","692.0036011","0.06472896"
"6","692.0036011","0.062741227"
"7","692.0036011","0.052792661"
"8","692.0036011","0.04861613"
"9","692.0036011","0.03307290748"
"10","692.0036011","0.026781473"
"11","692.0036011","0.016686071"
"1","690.9931641","0.056627404"
"2","690.9931641","0.059163187"
"3","690.9931641","0.059920985"
"4","690.9931641","0.066042021"
"5","690.9931641","0.065788701"
"6","690.9931641","0.065609105"
"7","690.9931641","0.054798119"
"8","690.9931641","0.048605967"
"9","690.9931641","0.03217449412"
"10","690.9931641","0.026147395"
"11","690.9931641","0.017459162"
"1","689.9823608","0.0527323"
"2","689.9823608","0.056318119"
"3","689.9823608","0.056751639"
"4","689.9823608","0.064333126"
"5","689.9823608","0.062868781"
"6","689.9823608","0.059569296"
"7","689.9823608","0.051946782"
"8","689.9823608","0.043250047"
"9","689.9823608","0.03104484454"
"10","689.9823608","0.024083124"
"11","689.9823608","0.013709358"
"1","689.0073853","0.054303389"
"2","689.0073853","0.059980869"
"3","689.0073853","0.059544031"
"4","689.0073853","0.06471394"
"5","689.0073853","0.063974611"
"6","689.0073853","0.060799528"
"7","689.0073853","0.05280561"
"8","689.0073853","0.048316695"
"9","689.0073853","0.03177746013"
"10","689.0073853","0.024761738"
"11","689.0073853","0.013509781"
"1","687.9959106","0.052791227"
"2","687.9959106","0.057601761"
"3","687.9959106","0.055562515"
"4","687.9959106","0.063064009"
"5","687.9959106","0.063039586"
"6","687.9959106","0.061062913"
"7","687.9959106","0.050069902"
"8","687.9959106","0.044607244"
"9","687.9959106","0.03312425315"
"10","687.9959106","0.023144884"
"11","687.9959106","0.01390459"
"1","686.9842529","0.051674608"
"2","686.9842529","0.056371909"
"3","686.9842529","0.056626223"
"4","686.9842529","0.062118631"
"5","686.9842529","0.064424038"
"6","686.9842529","0.059268504"
"7","686.9842529","0.049019881"
"8","686.9842529","0.043061122"
"9","686.9842529","0.0330908671"
"10","686.9842529","0.0240304"
"11","686.9842529","0.014804872"
"1","686.0082397","0.050715797"
"2","686.0082397","0.05466719"
"3","686.0082397","0.054801643"
"4","686.0082397","0.062463399"
"5","686.0082397","0.064563587"
"6","686.0082397","0.06012081"
"7","686.0082397","0.049909987"
"8","686.0082397","0.046046428"
"9","686.0082397","0.03044346906"
"10","686.0082397","0.025744708"
"11","686.0082397","0.015209385"
"1","684.9959106","0.05417607"
"2","684.9959106","0.057232775"
"3","684.9959106","0.058164012"
"4","684.9959106","0.06209483"
"5","684.9959106","0.062992923"
"6","684.9959106","0.060145546"
"7","684.9959106","0.05165723"
"8","684.9959106","0.045213893"
"9","684.9959106","0.02974965982"
"10","684.9959106","0.025371704"
"11","684.9959106","0.01400526"
"1","683.9832153","0.050709192"
"2","683.9832153","0.054469977"
"3","683.9832153","0.05417205"
"4","683.9832153","0.060924664"
"5","683.9832153","0.061452914"
"6","683.9832153","0.060927641"
"7","683.9832153","0.050974477"
"8","683.9832153","0.043437909"
"9","683.9832153","0.02897235565"
"10","683.9832153","0.024914602"
"11","683.9832153","0.013712751"
"1","683.0063477","0.045999661"
"2","683.0063477","0.052815869"
"3","683.0063477","0.050946385"
"4","683.0063477","0.058872845"
"5","683.0063477","0.058887668"
"6","683.0063477","0.056859352"
"7","683.0063477","0.048610281"
"8","683.0063477","0.042565499"
"9","683.0063477","0.02904677205"
"10","683.0063477","0.021227188"
"11","683.0063477","0.013040286"
"1","681.992981","0.048378006"
"2","681.992981","0.053073261"
"3","681.992981","0.052719705"
"4","681.992981","0.060002267"
"5","681.992981","0.059989993"
"6","681.992981","0.056365039"
"7","681.992981","0.049599558"
"8","681.992981","0.043051574"
"9","681.992981","0.02916264161"
"10","681.992981","0.026131421"
"11","681.992981","0.01398136"
"1","681.015625","0.048127025"
"2","681.015625","0.052458726"
"3","681.015625","0.052776437"
"4","681.015625","0.056873873"
"5","681.015625","0.06028001"
"6","681.015625","0.055779651"
"7","681.015625","0.048322335"
"8","681.015625","0.041297179"
"9","681.015625","0.03019206785"
"10","681.015625","0.022968106"
"11","681.015625","0.012810329"
"1","680.0016479","0.047457967"
"2","680.0016479","0.052667946"
"3","680.0016479","0.050736219"
"4","680.0016479","0.057862151"
"5","680.0016479","0.057962365"
"6","680.0016479","0.055733502"
"7","680.0016479","0.048295431"
"8","680.0016479","0.04105131"
"9","680.0016479","0.03129749"
"10","680.0016479","0.022892132"
"11","680.0016479","0.011706506"
"1","678.9873047","0.046871625"
"2","678.9873047","0.051919941"
"3","678.9873047","0.051184759"
"4","678.9873047","0.057203334"
"5","678.9873047","0.058316961"
"6","678.9873047","0.055579018"
"7","678.9873047","0.049338505"
"8","678.9873047","0.0425613"
"9","678.9873047","0.02997109853"
"10","678.9873047","0.024249434"
"11","678.9873047","0.013570002"
"1","678.0089722","0.045764837"
"2","678.0089722","0.049057353"
"3","678.0089722","0.047466286"
"4","678.0089722","0.055091597"
"5","678.0089722","0.057092726"
"6","678.0089722","0.055208631"
"7","678.0089722","0.046230409"
"8","678.0089722","0.041883137"
"9","678.0089722","0.02879191935"
"10","678.0089722","0.019799866"
"11","678.0089722","0.012039394"
"1","676.9940186","0.046568576"
"2","676.9940186","0.049114306"
"3","676.9940186","0.050137185"
"4","676.9940186","0.056431536"
"5","676.9940186","0.058885086"
"6","676.9940186","0.054893781"
"7","676.9940186","0.047891658"
"8","676.9940186","0.040374592"
"9","676.9940186","0.03024351783"
"10","676.9940186","0.02362437"
"11","676.9940186","0.012947068"
"1","676.0150146","0.046736173"
"2","676.0150146","0.049582381"
"3","676.0150146","0.050527666"
"4","676.0150146","0.056962933"
"5","676.0150146","0.055725086"
"6","676.0150146","0.055436593"
"7","676.0150146","0.047763284"
"8","676.0150146","0.041287899"
"9","676.0150146","0.02989014611"
"10","676.0150146","0.023697574"
"11","676.0150146","0.012350592"
"1","674.9994507","0.045058798"
"2","674.9994507","0.051704027"
"3","674.9994507","0.048870202"
"4","674.9994507","0.056098387"
"5","674.9994507","0.058423467"
"6","674.9994507","0.053830728"
"7","674.9994507","0.048395079"
"8","674.9994507","0.041480325"
"9","674.9994507","0.02579016797"
"10","674.9994507","0.023899674"
"11","674.9994507","0.014014911"
"1","673.9836426","0.043722376"
"2","673.9836426","0.048370596"
"3","673.9836426","0.048487052"
"4","673.9836426","0.052386966"
"5","673.9836426","0.055826601"
"6","673.9836426","0.054251704"
"7","673.9836426","0.046118245"
"8","673.9836426","0.03993798"
"9","673.9836426","0.02938131616"
"10","673.9836426","0.021893865"
"11","673.9836426","0.011607909"
"1","673.0037842","0.044851806"
"2","673.0037842","0.049237452"
"3","673.0037842","0.047646709"
"4","673.0037842","0.053176295"
"5","673.0037842","0.057418868"
