experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
72,monoprotic,1,12,9.74,9.67,0.07000000000000028,0.21568974582547007,0.24181487046382177,0.3775687511620154,0.3775687511620154,0.3775687511620154,1.0,1.0,1.0,1.0,0.35732651435929874,0.7324283644891545,1.0,6.188523857165128,"[4.4524, 4.0436, 2.4546]","[0.2418, 0.1946, 0.2107]","[0.0672, 0.1276, 0.0562]","[4.4727, 4.0627, 2.4308]",[4.8300],[0],"[1, 2]",final,12,True,9.74,9.67,0.07000000000000028,0.3775687511620154,0.21568974582547007,0.7324283644891545
72,monoprotic,1,0,1.66,9.67,8.01,0.20000000000000004,0.2,0.3536824669663474,0.3536824669663474,0.3536824669663474,1.0,1.0,1.0,1.0,0.3536824669663474,0.7291825096119451,0.0,,"[4.4763, 4.0664, 2.4263]","[0.2000, 0.2000, 0.2000]","[0.0679, 0.1258, 0.0571]","[4.4763, 4.0664, 2.4263]",[4.8300],[0],"[1, 2]",initial,12,True,9.74,9.67,0.07000000000000028,0.3775687511620154,0.21568974582547007,0.7324283644891545
72,monoprotic,1,8,10.96,9.67,1.290000000000001,0.20184587817757652,0.22263445489373362,0.38289884407075814,0.38289884407075814,0.38289884407075814,1.0,1.0,1.0,1.0,0.3582459039376218,0.7317546100795131,0.0,7.401581504186616,"[4.4471, 4.0430, 2.4450]","[0.2226, 0.1815, 0.2014]","[0.0671, 0.1258, 0.0572]","[4.4718, 4.0625, 2.4293]",[4.8300],[0],"[1, 2]",up_to_8_steps,12,True,9.74,9.67,0.07000000000000028,0.3775687511620154,0.21568974582547007,0.7324283644891545
73,diprotic,2,11,10.44,10.35,0.08999999999999986,0.20352718708986794,0.21179447182095335,0.42048195662741983,0.5045370128033791,0.6993233478148362,0.5,1.0,0.0,1.0,0.4138835128008349,0.6295566510075421,1.0,6.192802523784339,"[3.7652, 5.9894, 2.2723]","[0.1991, 0.1997, 0.2118]","[0.0312, 0.3098, 0.1511]","[3.7797, 5.9816, 2.2736]","[2.1307, 4.4645]","[0, 2]",[1],final,11,True,10.44,10.35,0.08999999999999986,0.42048195662741983,0.20352718708986794,0.6295566510075421
73,diprotic,2,0,2.48,10.35,7.869999999999999,0.20000000000000004,0.2,0.4126179960526142,0.49280771042238963,0.6820726838672497,0.5,1.0,0.0,1.0,0.4126179960526142,0.6342079360737386,0.0,,"[3.7825, 5.9801, 2.2739]","[0.2000, 0.2000, 0.2000]","[0.0295, 0.3086, 0.1485]","[3.7825, 5.9801, 2.2739]","[2.1307, 4.4645]","[0, 2]",[1],initial,11,True,10.44,10.35,0.08999999999999986,0.42048195662741983,0.20352718708986794,0.6295566510075421
73,diprotic,2,8,6.6,10.35,3.75,0.2093739395227335,0.22406485958368316,0.42422693006742107,0.50738972681892,0.7025717641975873,0.5,1.0,0.0,1.0,0.41447564135072024,0.6300325373823482,0.0,2.3594782244414088,"[3.7620, 5.9914, 2.2766]","[0.1998, 0.2042, 0.2241]","[0.0307, 0.3083, 0.1504]","[3.7792, 5.9819, 2.2743]","[2.1307, 4.4645]","[0, 2]",[1],up_to_8_steps,11,True,10.44,10.35,0.08999999999999986,0.42048195662741983,0.20352718708986794,0.6295566510075421
74,triprotic,3,6,7.49,7.41,0.08000000000000007,0.15493829556878044,0.1949298223513211,1.4984960030036385,1.7201563144291476,2.217758458234078,0.3333333333333333,0.3333333333333333,0.0,0.0,1.476849017651184,0.0,1.0,1.6723320677503946,"[4.8464, 4.6393, 5.2993]","[0.1949, 0.1419, 0.1279]","[0.2115, 0.2921, 0.4097]","[5.0564, 4.9254, 5.4402]","[2.4216, 5.1593, 7.2641]","[0, 1, 2]",[],final,6,True,7.49,7.41,0.08000000000000007,1.4984960030036385,0.15493829556878044,0.0
74,triprotic,3,0,1.64,7.41,5.7700000000000005,0.20000000000000004,0.2,1.4732077790129836,1.8066515176614042,2.5631133216057114,0.3333333333333333,0.3333333333333333,0.0,0.0,1.4732077790129836,0.0,0.0,,"[5.0968, 4.9847, 5.4701]","[0.2000, 0.2000, 0.2000]","[0.2118, 0.2934, 0.4111]","[5.0968, 4.9847, 5.4701]","[2.4216, 5.1593, 7.2641]","[0, 1, 2]",[],initial,6,True,7.49,7.41,0.08000000000000007,1.4984960030036385,0.15493829556878044,0.0
74,triprotic,3,6,7.49,7.41,0.08000000000000007,0.15493829556878044,0.1949298223513211,1.4984960030036385,1.7201563144291476,2.217758458234078,0.3333333333333333,0.3333333333333333,0.0,0.0,1.476849017651184,0.0,1.0,1.6723320677503946,"[4.8464, 4.6393, 5.2993]","[0.1949, 0.1419, 0.1279]","[0.2115, 0.2921, 0.4097]","[5.0564, 4.9254, 5.4402]","[2.4216, 5.1593, 7.2641]","[0, 1, 2]",[],up_to_8_steps,6,True,7.49,7.41,0.08000000000000007,1.4984960030036385,0.15493829556878044,0.0
75,monoprotic,1,3,5.35,5.28,0.0699999999999994,0.20058953559406434,0.2208191540975442,1.2021912147078386,1.2021912147078386,1.2021912147078386,0.0,0.0,0.0,0.0,1.2109635312537237,0.7702706721118252,1.0,1.0070023612584915,"[5.1322, 5.6583, 2.5694]","[0.2208, 0.1783, 0.2026]","[0.1857, 0.4739, 0.1487]","[5.1410, 5.6570, 2.5617]",[3.9300],[0],"[1, 2]",final,3,True,5.35,5.28,0.0699999999999994,1.2021912147078386,0.20058953559406434,0.7702706721118252
75,monoprotic,1,0,2.58,5.28,2.7,0.20000000000000004,0.2,1.2125916122395144,1.2125916122395144,1.2125916122395144,0.0,0.0,0.0,0.0,1.2125916122395144,0.7701880221104762,0.0,,"[5.1426, 5.6568, 2.5602]","[0.2000, 0.2000, 0.2000]","[0.1859, 0.4741, 0.1488]","[5.1426, 5.6568, 2.5602]",[3.9300],[0],"[1, 2]",initial,3,True,5.35,5.28,0.0699999999999994,1.2021912147078386,0.20058953559406434,0.7702706721118252
75,monoprotic,1,3,5.35,5.28,0.0699999999999994,0.20058953559406434,0.2208191540975442,1.2021912147078386,1.2021912147078386,1.2021912147078386,0.0,0.0,0.0,0.0,1.2109635312537237,0.7702706721118252,1.0,1.0070023612584915,"[5.1322, 5.6583, 2.5694]","[0.2208, 0.1783, 0.2026]","[0.1857, 0.4739, 0.1487]","[5.1410, 5.6570, 2.5617]",[3.9300],[0],"[1, 2]",up_to_8_steps,3,True,5.35,5.28,0.0699999999999994,1.2021912147078386,0.20058953559406434,0.7702706721118252
76,diprotic,2,8,4.42,4.51,0.08999999999999986,0.20967496387003248,0.235375727988514,0.34464984317959924,0.36082923484128654,0.4514872070202798,1.0,1.0,1.0,1.0,0.3343221402115306,0.4295156198279745,1.0,1.0435978452023118,"[3.8033, 2.8643, 3.5091]","[0.2354, 0.2089, 0.1848]","[0.4995, 0.1533, 0.4915]","[3.8111, 2.8771, 3.4845]","[3.1021, 4.2548]","[0, 1]",[2],final,8,True,4.42,4.51,0.08999999999999986,0.34464984317959924,0.20967496387003248,0.4295156198279745
76,diprotic,2,0,1.61,4.51,2.8999999999999995,0.20000000000000004,0.2,0.33239984000249256,0.35008494777400806,0.44226255899418376,1.0,1.0,1.0,1.0,0.33239984000249256,0.42925857905379744,0.0,,"[3.8125, 2.8795, 3.4797]","[0.2000, 0.2000, 0.2000]","[0.4996, 0.1533, 0.4910]","[3.8125, 2.8795, 3.4797]","[3.1021, 4.2548]","[0, 1]",[2],initial,8,True,4.42,4.51,0.08999999999999986,0.34464984317959924,0.20967496387003248,0.4295156198279745
76,diprotic,2,8,4.42,4.51,0.08999999999999986,0.20967496387003248,0.235375727988514,0.34464984317959924,0.36082923484128654,0.4514872070202798,1.0,1.0,1.0,1.0,0.3343221402115306,0.4295156198279745,1.0,1.0435978452023118,"[3.8033, 2.8643, 3.5091]","[0.2354, 0.2089, 0.1848]","[0.4995, 0.1533, 0.4915]","[3.8111, 2.8771, 3.4845]","[3.1021, 4.2548]","[0, 1]",[2],up_to_8_steps,8,True,4.42,4.51,0.08999999999999986,0.34464984317959924,0.20967496387003248,0.4295156198279745
77,diprotic,2,5,3.7,3.8,0.09999999999999964,0.19178471782694717,0.1956599990979652,1.080053053112343,1.0814145052823443,1.1343000318094436,0.0,0.0,0.0,0.0,1.0857494901047622,0.31394502412662423,1.0,1.0657637000083922,"[3.4937, 5.5872, 5.4536]","[0.1876, 0.1921, 0.1957]","[0.2861, 0.2558, 0.2730]","[3.5208, 5.5630, 5.4380]","[2.4679, 4.3193]","[0, 2]",[1],final,5,True,3.7,3.8,0.09999999999999964,1.080053053112343,0.19178471782694717,0.31394502412662423
77,diprotic,2,0,1.8,3.8,1.9999999999999998,0.20000000000000004,0.2,1.0868756124970103,1.08725645738563,1.1156507247643708,0.0,0.0,0.0,0.0,1.0868756124970103,0.31334916129293455,0.0,,"[3.5260, 5.5583, 5.4349]","[0.2000, 0.2000, 0.2000]","[0.2857, 0.2552, 0.2735]","[3.5260, 5.5583, 5.4349]","[2.4679, 4.3193]","[0, 2]",[1],initial,5,True,3.7,3.8,0.09999999999999964,1.080053053112343,0.19178471782694717,0.31394502412662423
77,diprotic,2,5,3.7,3.8,0.09999999999999964,0.19178471782694717,0.1956599990979652,1.080053053112343,1.0814145052823443,1.1343000318094436,0.0,0.0,0.0,0.0,1.0857494901047622,0.31394502412662423,1.0,1.0657637000083922,"[3.4937, 5.5872, 5.4536]","[0.1876, 0.1921, 0.1957]","[0.2861, 0.2558, 0.2730]","[3.5208, 5.5630, 5.4380]","[2.4679, 4.3193]","[0, 2]",[1],up_to_8_steps,5,True,3.7,3.8,0.09999999999999964,1.080053053112343,0.19178471782694717,0.31394502412662423
78,triprotic,3,4,2.27,2.36,0.08999999999999986,0.09440049569588149,0.1300190995417805,0.6534427630358288,0.7232500591807343,0.88849352994071,0.3333333333333333,1.0,0.0,1.0,0.3350948751827663,0.0,1.0,0.06308109264820816,"[3.9170, 4.6293, 5.5115]","[0.0286, 0.1300, 0.1246]","[0.2522, 0.4475, 0.1367]","[2.9531, 4.7595, 5.5233]","[3.0285, 4.8448, 6.3679]","[0, 1, 2]",[],final,4,True,2.27,2.36,0.08999999999999986,0.6534427630358288,0.09440049569588149,0.0
78,triprotic,3,0,2.94,2.36,0.5800000000000001,0.20000000000000004,0.2,0.4025827658125401,0.51873725988841,0.8421073622783819,0.6666666666666666,1.0,0.0,1.0,0.4025827658125401,0.0,0.0,,"[2.7207, 4.7870, 5.5258]","[0.2000, 0.2000, 0.2000]","[0.2532, 0.4497, 0.1415]","[2.7207, 4.7870, 5.5258]","[3.0285, 4.8448, 6.3679]","[0, 1, 2]",[],initial,4,True,2.27,2.36,0.08999999999999986,0.6534427630358288,0.09440049569588149,0.0
78,triprotic,3,4,2.27,2.36,0.08999999999999986,0.09440049569588149,0.1300190995417805,0.6534427630358288,0.7232500591807343,0.88849352994071,0.3333333333333333,1.0,0.0,1.0,0.3350948751827663,0.0,1.0,0.06308109264820816,"[3.9170, 4.6293, 5.5115]","[0.0286, 0.1300, 0.1246]","[0.2522, 0.4475, 0.1367]","[2.9531, 4.7595, 5.5233]","[3.0285, 4.8448, 6.3679]","[0, 1, 2]",[],up_to_8_steps,4,True,2.27,2.36,0.08999999999999986,0.6534427630358288,0.09440049569588149,0.0
79,diprotic,2,1,3.48,3.56,0.08000000000000007,0.20097250065967565,0.20320712492799714,0.6548085903252314,0.6724864510411136,0.8079873645407059,0.0,1.0,0.0,1.0,0.6642720613366224,0.18810248002849253,1.0,0.9235560679621995,"[5.5637, 4.4920, 4.0904]","[0.1983, 0.2014, 0.2032]","[0.2810, 0.0893, 0.1047]","[5.5558, 4.4848, 4.1014]","[3.5888, 6.3717]","[0, 2]",[1],final,1,True,3.48,3.56,0.08000000000000007,0.6548085903252314,0.20097250065967565,0.18810248002849253
79,diprotic,2,0,1.75,3.56,1.81,0.20000000000000004,0.2,0.6660786634089981,0.6830513164314603,0.8174005555133252,0.0,1.0,0.0,1.0,0.6660786634089981,0.18818686232551737,0.0,,"[5.5543, 4.4834, 4.1035]","[0.2000, 0.2000, 0.2000]","[0.2812, 0.0894, 0.1045]","[5.5543, 4.4834, 4.1035]","[3.5888, 6.3717]","[0, 2]",[1],initial,1,True,3.48,3.56,0.08000000000000007,0.6548085903252314,0.20097250065967565,0.18810248002849253
79,diprotic,2,1,3.48,3.56,0.08000000000000007,0.20097250065967565,0.20320712492799714,0.6548085903252314,0.6724864510411136,0.8079873645407059,0.0,1.0,0.0,1.0,0.6642720613366224,0.18810248002849253,1.0,0.9235560679621995,"[5.5637, 4.4920, 4.0904]","[0.1983, 0.2014, 0.2032]","[0.2810, 0.0893, 0.1047]","[5.5558, 4.4848, 4.1014]","[3.5888, 6.3717]","[0, 2]",[1],up_to_8_steps,1,True,3.48,3.56,0.08000000000000007,0.6548085903252314,0.20097250065967565,0.18810248002849253
80,diprotic,2,6,5.13,5.2,0.07000000000000028,0.21887563409891456,0.237601904609901,0.9204979509762243,0.9289581945219615,1.0455853181164554,0.0,0.5,0.0,0.0,0.9171016041736624,0.39265808415671244,1.0,0.720191741939634,"[3.8091, 5.9678, 3.1239]","[0.2038, 0.2152, 0.2376]","[0.4309, 0.4776, 0.1889]","[3.8021, 5.9655, 3.1194]","[2.0783, 5.1724]","[1, 2]",[0],final,6,True,5.13,5.2,0.07000000000000028,0.9204979509762243,0.21887563409891456,0.39265808415671244
80,diprotic,2,0,1.81,5.2,3.39,0.20000000000000004,0.2,0.916479636962253,0.9247993552484591,1.0402492717742806,0.0,0.5,0.0,0.0,0.916479636962253,0.39252488199359525,0.0,,"[3.8007, 5.9651, 3.1186]","[0.2000, 0.2000, 0.2000]","[0.4301, 0.4768, 0.1889]","[3.8007, 5.9651, 3.1186]","[2.0783, 5.1724]","[1, 2]",[0],initial,6,True,5.13,5.2,0.07000000000000028,0.9204979509762243,0.21887563409891456,0.39265808415671244
80,diprotic,2,6,5.13,5.2,0.07000000000000028,0.21887563409891456,0.237601904609901,0.9204979509762243,0.9289581945219615,1.0455853181164554,0.0,0.5,0.0,0.0,0.9171016041736624,0.39265808415671244,1.0,0.720191741939634,"[3.8091, 5.9678, 3.1239]","[0.2038, 0.2152, 0.2376]","[0.4309, 0.4776, 0.1889]","[3.8021, 5.9655, 3.1194]","[2.0783, 5.1724]","[1, 2]",[0],up_to_8_steps,6,True,5.13,5.2,0.07000000000000028,0.9204979509762243,0.21887563409891456,0.39265808415671244
81,diprotic,2,27,7.94,7.98,0.040000000000000036,0.2177567415579631,0.24431062868562006,0.8613917363812496,1.0036905674904062,1.3765606715503935,0.5,0.5,0.0,0.0,0.8642598719592316,0.40730790355024643,1.0,4.509521220866591,"[2.2393, 4.6192, 2.1597]","[0.2443, 0.2056, 0.2034]","[0.2258, 0.4347, 0.4539]","[2.2302, 4.6159, 2.1818]","[3.6158, 4.2730]","[0, 1]",[2],final,27,True,7.94,7.98,0.040000000000000036,0.8613917363812496,0.2177567415579631,0.40730790355024643
81,diprotic,2,0,2.32,7.98,5.66,0.20000000000000004,0.2,0.864757205850853,1.0103394527779839,1.3872328366402145,0.5,0.5,0.0,0.0,0.864757205850853,0.40794909139439917,0.0,,"[2.2286, 4.6153, 2.1860]","[0.2000, 0.2000, 0.2000]","[0.2270, 0.4304, 0.4530]","[2.2286, 4.6153, 2.1860]","[3.6158, 4.2730]","[0, 1]",[2],initial,27,True,7.94,7.98,0.040000000000000036,0.8613917363812496,0.2177567415579631,0.40730790355024643
81,diprotic,2,8,10.97,7.98,2.99,0.1965337244589672,0.2021258332858944,0.8700616921424533,0.9988246793251365,1.3606158602983998,0.5,0.5,0.0,0.0,0.8655949766573943,0.40822363195121664,0.0,7.520585439428688,"[2.2552, 4.6525, 2.1759]","[0.1976, 0.2021, 0.1899]","[0.2273, 0.4318, 0.4547]","[2.2329, 4.6212, 2.1844]","[3.6158, 4.2730]","[0, 1]",[2],up_to_8_steps,27,True,7.94,7.98,0.040000000000000036,0.8613917363812496,0.2177567415579631,0.40730790355024643
82,diprotic,2,8,4.48,4.4,0.08000000000000007,0.16493260567767143,0.1877336866621895,0.38467443332060736,0.3945969776423721,0.47260824430343895,1.0,1.0,1.0,1.0,0.25038661751582647,0.6509562718483971,1.0,0.9653905839845542,"[3.8715, 3.1846, 4.9293]","[0.1289, 0.1877, 0.1781]","[0.1930, 0.0239, 0.0796]","[3.5584, 2.9247, 4.9206]","[2.8879, 4.4567]","[1, 2]",[0],final,8,True,4.48,4.4,0.08000000000000007,0.38467443332060736,0.16493260567767143,0.6509562718483971
82,diprotic,2,0,1.65,4.4,2.7500000000000004,0.20000000000000004,0.2,0.2379616252419121,0.3269732334405897,0.46220649207016784,1.0,1.0,1.0,1.0,0.2379616252419121,0.6548403838967252,0.0,,"[3.4922, 2.8742, 4.9189]","[0.2000, 0.2000, 0.2000]","[0.1927, 0.0225, 0.0790]","[3.4922, 2.8742, 4.9189]","[2.8879, 4.4567]","[1, 2]",[0],initial,8,True,4.48,4.4,0.08000000000000007,0.38467443332060736,0.16493260567767143,0.6509562718483971
82,diprotic,2,8,4.48,4.4,0.08000000000000007,0.16493260567767143,0.1877336866621895,0.38467443332060736,0.3945969776423721,0.47260824430343895,1.0,1.0,1.0,1.0,0.25038661751582647,0.6509562718483971,1.0,0.9653905839845542,"[3.8715, 3.1846, 4.9293]","[0.1289, 0.1877, 0.1781]","[0.1930, 0.0239, 0.0796]","[3.5584, 2.9247, 4.9206]","[2.8879, 4.4567]","[1, 2]",[0],up_to_8_steps,8,True,4.48,4.4,0.08000000000000007,0.38467443332060736,0.16493260567767143,0.6509562718483971
83,triprotic,3,8,10.85,10.75,0.09999999999999964,0.2033627705706825,0.21077608901695205,1.4590508127293873,1.6684957545825778,2.1698356917331356,0.3333333333333333,0.3333333333333333,0.0,0.0,1.445778736013602,0.0,1.0,0.006087234616279247,"[5.4899, 4.7734, 4.5430]","[0.2108, 0.1977, 0.2016]","[0.2058, 0.2322, 0.3751]","[5.5077, 4.7578, 4.5367]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[],final,8,True,10.85,10.75,0.09999999999999964,1.4590508127293873,0.2033627705706825,0.0
83,triprotic,3,0,2.01,10.75,8.74,0.20000000000000004,0.2,1.443255918090202,1.6560598064296892,2.1622499039243266,0.3333333333333333,0.3333333333333333,0.0,0.0,1.443255918090202,0.0,0.0,,"[5.5111, 4.7549, 4.5354]","[0.2000, 0.2000, 0.2000]","[0.2041, 0.2307, 0.3761]","[5.5111, 4.7549, 4.5354]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[],initial,8,True,10.85,10.75,0.09999999999999964,1.4590508127293873,0.2033627705706825,0.0
83,triprotic,3,8,10.85,10.75,0.09999999999999964,0.2033627705706825,0.21077608901695205,1.4590508127293873,1.6684957545825778,2.1698356917331356,0.3333333333333333,0.3333333333333333,0.0,0.0,1.445778736013602,0.0,1.0,0.006087234616279247,"[5.4899, 4.7734, 4.5430]","[0.2108, 0.1977, 0.2016]","[0.2058, 0.2322, 0.3751]","[5.5077, 4.7578, 4.5367]","[2.3732, 4.4467, 7.3705]","[0, 1, 2]",[],up_to_8_steps,8,True,10.85,10.75,0.09999999999999964,1.4590508127293873,0.2033627705706825,0.0
84,triprotic,3,7,9.52,9.57,0.05000000000000071,0.2095330819245045,0.22969139076103118,0.8812298472174386,1.0786448138513451,1.7172757461062451,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8674079036066643,0.0,1.0,1.6332006645202632,"[3.3787, 3.7450, 5.8706]","[0.2115, 0.1874, 0.2297]","[0.1738, 0.1483, 0.2084]","[3.3747, 3.7602, 5.8929]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[],final,7,True,9.52,9.57,0.05000000000000071,0.8812298472174386,0.2095330819245045,0.0
84,triprotic,3,0,2.35,9.57,7.220000000000001,0.20000000000000004,0.2,0.8648108351604825,1.0604010834199826,1.6909200591580875,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8648108351604825,0.0,0.0,,"[3.3740, 3.7632, 5.8970]","[0.2000, 0.2000, 0.2000]","[0.1756, 0.1496, 0.2075]","[3.3740, 3.7632, 5.8970]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[],initial,7,True,9.52,9.57,0.05000000000000071,0.8812298472174386,0.2095330819245045,0.0
84,triprotic,3,7,9.52,9.57,0.05000000000000071,0.2095330819245045,0.22969139076103118,0.8812298472174386,1.0786448138513451,1.7172757461062451,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8674079036066643,0.0,1.0,1.6332006645202632,"[3.3787, 3.7450, 5.8706]","[0.2115, 0.1874, 0.2297]","[0.1738, 0.1483, 0.2084]","[3.3747, 3.7602, 5.8929]","[3.1524, 4.4451, 7.5879]","[0, 1, 2]",[],up_to_8_steps,7,True,9.52,9.57,0.05000000000000071,0.8812298472174386,0.2095330819245045,0.0
85,diprotic,2,7,10.91,10.93,0.019999999999999574,0.215471140923738,0.22546841226303696,0.41071344784086783,0.4282455018065483,0.5319927683378474,0.5,1.0,0.0,1.0,0.43560418218270613,0.31281236071004065,1.0,6.4350114928931,"[2.5001, 3.8145, 5.0926]","[0.2255, 0.2105, 0.2104]","[0.3776, 0.2924, 0.3050]","[2.4847, 3.7800, 5.0698]","[2.7895, 4.3465]","[0, 1]",[2],final,7,True,10.91,10.93,0.019999999999999574,0.41071344784086783,0.215471140923738,0.31281236071004065
85,diprotic,2,0,2.43,10.93,8.5,0.20000000000000004,0.2,0.4402617551968975,0.4598096573194719,0.5729060459718767,0.5,1.0,0.0,1.0,0.4402617551968975,0.31280286349303116,0.0,,"[2.4819, 3.7736, 5.0654]","[0.2000, 0.2000, 0.2000]","[0.3791, 0.2897, 0.3044]","[2.4819, 3.7736, 5.0654]","[2.7895, 4.3465]","[0, 1]",[2],initial,7,True,10.91,10.93,0.019999999999999574,0.41071344784086783,0.215471140923738,0.31281236071004065
85,diprotic,2,7,10.91,10.93,0.019999999999999574,0.215471140923738,0.22546841226303696,0.41071344784086783,0.4282455018065483,0.5319927683378474,0.5,1.0,0.0,1.0,0.43560418218270613,0.31281236071004065,1.0,6.4350114928931,"[2.5001, 3.8145, 5.0926]","[0.2255, 0.2105, 0.2104]","[0.3776, 0.2924, 0.3050]","[2.4847, 3.7800, 5.0698]","[2.7895, 4.3465]","[0, 1]",[2],up_to_8_steps,7,True,10.91,10.93,0.019999999999999574,0.41071344784086783,0.215471140923738,0.31281236071004065
86,triprotic,3,4,4.81,4.89,0.08000000000000007,0.1959534780936342,0.19992380090217737,1.3273754651839562,1.4219895108963003,2.015791924493713,0.0,0.3333333333333333,0.0,0.0,1.333601162250057,0.0,1.0,0.580950395846739,"[4.5140, 4.0731, 4.8238]","[0.1999, 0.1984, 0.1895]","[0.4957, 0.1288, 0.4129]","[4.4880, 4.0606, 4.8186]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[],final,4,True,4.81,4.89,0.08000000000000007,1.3273754651839562,0.1959534780936342,0.0
86,triprotic,3,0,2.29,4.89,2.5999999999999996,0.20000000000000004,0.2,1.3347949712788865,1.4307482132011529,2.0220093781474455,0.0,0.3333333333333333,0.0,0.0,1.3347949712788865,0.0,0.0,,"[4.4830, 4.0582, 4.8175]","[0.2000, 0.2000, 0.2000]","[0.4948, 0.1294, 0.4133]","[4.4830, 4.0582, 4.8175]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[],initial,4,True,4.81,4.89,0.08000000000000007,1.3273754651839562,0.1959534780936342,0.0
86,triprotic,3,4,4.81,4.89,0.08000000000000007,0.1959534780936342,0.19992380090217737,1.3273754651839562,1.4219895108963003,2.015791924493713,0.0,0.3333333333333333,0.0,0.0,1.333601162250057,0.0,1.0,0.580950395846739,"[4.5140, 4.0731, 4.8238]","[0.1999, 0.1984, 0.1895]","[0.4957, 0.1288, 0.4129]","[4.4880, 4.0606, 4.8186]","[3.2764, 5.6836, 6.8396]","[0, 1, 2]",[],up_to_8_steps,4,True,4.81,4.89,0.08000000000000007,1.3273754651839562,0.1959534780936342,0.0
87,triprotic,3,13,10.6,10.53,0.07000000000000028,0.2114611171272207,0.2391442801757844,0.7087699011884974,0.7191888288892082,0.8184511022821299,0.0,1.0,0.0,1.0,0.7196169738247086,0.0,1.0,0.0026999175548549914,"[4.3015, 5.6458, 5.8947]","[0.1723, 0.2391, 0.2229]","[0.2487, 0.0892, 0.0155]","[4.3096, 5.6421, 5.8666]","[3.4831, 5.1071, 6.6640]","[0, 1, 2]",[],final,13,True,10.6,10.53,0.07000000000000028,0.7087699011884974,0.2114611171272207,0.0
87,triprotic,3,0,3.12,10.53,7.409999999999999,0.20000000000000004,0.2,0.7216662980656876,0.7337984187224833,0.828099563183037,0.0,1.0,0.0,1.0,0.7216662980656876,0.0,0.0,,"[4.3112, 5.6415, 5.8614]","[0.2000, 0.2000, 0.2000]","[0.2465, 0.0898, 0.0156]","[4.3112, 5.6415, 5.8614]","[3.4831, 5.1071, 6.6640]","[0, 1, 2]",[],initial,13,True,10.6,10.53,0.07000000000000028,0.7087699011884974,0.2114611171272207,0.0
87,triprotic,3,8,11.16,10.53,0.6300000000000008,0.19856681556823963,0.2214231685357338,0.7211372228134468,0.7315600234488165,0.8227259690349698,0.0,1.0,0.0,1.0,0.7215558040488587,0.0,0.0,0.0011828356981276045,"[4.3058, 5.6551, 5.8713]","[0.1672, 0.2214, 0.2071]","[0.2470, 0.0903, 0.0173]","[4.3103, 5.6436, 5.8630]","[3.4831, 5.1071, 6.6640]","[0, 1, 2]",[],up_to_8_steps,13,True,10.6,10.53,0.07000000000000028,0.7087699011884974,0.2114611171272207,0.0
88,diprotic,2,5,5.24,5.31,0.0699999999999994,0.2044461155930695,0.2155520507803893,0.9137719385662302,1.1508319069635269,1.6133681952559167,0.5,0.5,0.0,0.0,0.9234690183074088,0.011337110734012154,1.0,2.0996412804909053,"[3.1959, 2.8449, 4.0958]","[0.2156, 0.1988, 0.1990]","[0.3160, 0.0084, 0.4180]","[3.2064, 2.8800, 4.0659]","[3.4101, 5.7091]","[0, 2]",[1],final,5,True,5.24,5.31,0.0699999999999994,0.9137719385662302,0.2044461155930695,0.011337110734012154
88,diprotic,2,0,1.82,5.31,3.4899999999999993,0.20000000000000004,0.2,0.9253496240183499,1.174698940518041,1.64898328422447,0.5,0.5,0.0,0.0,0.9253496240183499,0.010513178201520127,0.0,,"[3.2084, 2.8867, 4.0602]","[0.2000, 0.2000, 0.2000]","[0.3159, 0.0078, 0.4172]","[3.2084, 2.8867, 4.0602]","[3.4101, 5.7091]","[0, 2]",[1],initial,5,True,5.24,5.31,0.0699999999999994,0.9137719385662302,0.2044461155930695,0.011337110734012154
