experiment,acid_type,true_buffer_count,steps_taken,success,final_pH,target_pH,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
246,diprotic,2,8,True,11.04,10.99,0.049999999999998934,1.3093036932361422,0.20753322528893084,0.43615283370970637
247,diprotic,2,4,True,6.75,6.84,0.08999999999999986,1.8864024476729546,0.19689398663028965,0.35625510380782255
245,monoprotic,1,13,True,5.27,5.28,0.010000000000000675,0.2675087512366505,0.17437823016465195,0.5599482818253211
244,triprotic,3,16,True,5.43,5.47,0.040000000000000036,1.1174483802174573,0.2404907151844606,0.0
251,diprotic,2,6,True,4.54,4.61,0.07000000000000028,1.1504828169487376,0.20125517607953425,0.13966718831312633
250,monoprotic,1,9,True,10.37,10.39,0.02000000000000135,0.17664003005006723,0.21927379770018188,0.8459299189113264
248,triprotic,3,10,True,8.38,8.39,0.009999999999999787,0.4561920817273453,0.1986172284181874,0.0
249,monoprotic,1,20,True,7.35,7.32,0.02999999999999936,0.9046209221496904,0.23199260402578312,0.7250605841039586
254,monoprotic,1,8,True,10.79,10.76,0.02999999999999936,0.7676107246694954,0.1959048005075258,0.9348529944574474
255,diprotic,2,3,True,2.65,2.7,0.050000000000000266,0.5870617742410054,0.21098447368349102,0.36371607114078397
257,triprotic,3,5,True,6.36,6.32,0.040000000000000036,2.284833234272416,0.21192117759179604,0.0
256,triprotic,3,5,True,4.04,4.08,0.040000000000000036,0.5559158268110842,0.19187632800449606,0.0
253,triprotic,3,10,True,10.83,10.77,0.0600000000000005,1.553185031103298,0.21804514813350226,0.0
259,diprotic,2,14,True,9.74,9.8,0.0600000000000005,0.15885261917373938,0.23292196304373025,0.3316417445745459
258,diprotic,2,17,True,3.3,3.23,0.06999999999999984,1.7165591778268159,0.22156520248783104,0.3890790264595626
252,diprotic,2,19,True,4.4,4.39,0.010000000000000675,0.5420382894564335,0.09555112611942822,0.39576651862770024
263,monoprotic,1,4,True,5.12,5.19,0.07000000000000028,0.3520146218174425,0.18335861329748426,0.8349541540666133
262,monoprotic,1,9,True,10.95,10.9,0.049999999999998934,0.3862802525200939,0.19790791240712935,0.6206733578623446
264,triprotic,3,3,True,3.55,3.52,0.029999999999999805,1.682190399792825,0.20220532232179114,0.0
261,monoprotic,1,12,True,3.74,3.72,0.020000000000000018,2.7002761217332725,0.20189083730278798,0.7907635654130295
260,diprotic,2,28,True,7.55,7.51,0.040000000000000036,1.2983476847254234,0.20146463301675263,0.3011771988623633
265,monoprotic,1,5,True,3.17,3.18,0.010000000000000231,0.01625875225706741,0.21271361821444937,0.6519598124061732
268,diprotic,2,6,True,5.44,5.53,0.08999999999999986,0.4091137367850879,0.2099508705219929,0.48294848247775857
266,triprotic,3,13,True,2.89,2.97,0.08000000000000007,1.57117767985937,0.2121269566182713,0.0
271,triprotic,3,7,True,7.39,7.31,0.08000000000000007,0.8391927923533343,0.2137672872519226,0.0
269,triprotic,3,14,True,9.37,9.45,0.08000000000000007,0.7813631946281648,0.20687805028566908,0.0
272,monoprotic,1,4,True,6.63,6.71,0.08000000000000007,0.08917279076754969,0.19667894597975502,0.17382776250037899
270,monoprotic,1,29,True,7.91,7.89,0.020000000000000462,0.07312660676122062,0.20857417583726903,0.9730895661381983
267,triprotic,3,15,True,9.62,9.53,0.08999999999999986,1.1195709237719116,0.20686798821889885,0.0
273,monoprotic,1,6,True,5.47,5.53,0.0600000000000005,0.817275195165875,0.20901659721461985,0.9037167099262016
274,triprotic,3,7,True,3.66,3.6,0.06000000000000005,1.5076397969501218,0.15210548340110727,0.0
277,diprotic,2,3,True,3.91,3.96,0.04999999999999982,0.9938044354043536,0.17630387178468865,0.3341896469345361
275,triprotic,3,4,True,3.63,3.6,0.029999999999999805,1.1234115755389416,0.1173105353969492,0.0
278,diprotic,2,6,True,7.46,7.47,0.009999999999999787,0.6572706102245987,0.20057643278289328,0.42490678705147067
276,monoprotic,1,12,True,9.89,9.84,0.05000000000000071,0.10923398945390694,0.21314978610103716,0.8100093065815479
279,diprotic,2,9,True,6.61,6.63,0.019999999999999574,0.66418531925531,0.19051496497906886,0.07098504971626718
280,monoprotic,1,8,True,7.77,7.81,0.040000000000000036,0.15283974432942404,0.19466536610633076,0.7888083367759866
283,diprotic,2,2,True,2.85,2.81,0.040000000000000036,0.545067045730347,0.20603657703894743,0.25529438924014447
281,triprotic,3,4,True,3.98,4.06,0.07999999999999963,0.3066144074073838,0.07884781130431634,0.0
284,diprotic,2,8,True,7.49,7.43,0.0600000000000005,0.8771774912663686,0.21176004281475716,0.1776168771590215
282,triprotic,3,8,True,8.68,8.61,0.07000000000000028,1.7730179058912707,0.21946827656716938,0.0
287,diprotic,2,4,True,10.31,10.24,0.07000000000000028,0.19120756859431465,0.2099185593287228,0.29098632903108823
289,triprotic,3,3,True,4.28,4.3,0.019999999999999574,1.9436229498799598,0.05993963842768927,0.0
290,monoprotic,1,5,True,5.1,5.1,0.0,0.6414852169613541,0.17999461809722542,0.5104619394308234
288,diprotic,2,9,True,4.19,4.1,0.09000000000000075,0.2583789905455829,0.15811972599483579,0.0007036381316957115
286,triprotic,3,18,True,5.28,5.33,0.04999999999999982,0.7392678947893253,0.14918488782848713,0.0
292,diprotic,2,5,True,4.46,4.52,0.05999999999999961,0.6042900611919719,0.18170620174688543,0.5592989169602354
285,diprotic,2,23,True,8.7,8.79,0.08999999999999986,0.6610264079315105,0.22791646318768496,0.06116328122550195
291,diprotic,2,7,True,5.91,5.98,0.07000000000000028,1.1140016841876583,0.19238668989654048,0.3592388850817792
296,diprotic,2,5,True,3.67,3.72,0.050000000000000266,0.2549405709687427,0.2014042815964836,0.20970208989282443
294,diprotic,2,6,True,2.36,2.43,0.07000000000000028,0.1881756460043168,0.22224860880039166,0.12953040247675224
297,monoprotic,1,5,True,2.62,2.69,0.06999999999999984,1.9519290808138412,0.20462356461017114,0.5170910726584803
299,diprotic,2,4,True,5.91,5.84,0.07000000000000028,1.726875879306662,0.20267832319834492,0.3848549698224827
295,monoprotic,1,22,True,9.14,9.2,0.05999999999999872,0.17231793012100471,0.20432290910058523,0.9516299433487022
300,triprotic,3,3,True,4.01,4.09,0.08000000000000007,1.2160020652319734,0.2060965531502672,0.0
301,monoprotic,1,12,True,5.8,5.78,0.019999999999999574,1.2387348467155976,0.19434886617280767,0.7548394573055701
302,monoprotic,1,26,True,6.85,6.78,0.0699999999999994,0.23401841838202353,0.21393981340332593,0.6565437141764979
303,triprotic,3,10,True,10.32,10.35,0.02999999999999936,1.622770008559855,0.20717005906778466,0.0
298,monoprotic,1,50,False,7.32,7.62,0.2999999999999998,3.0009764035520132,0.23517705038594847,0.4557096848663213
293,diprotic,2,26,True,3.81,3.9,0.08999999999999986,0.3162364475309103,0.05372710665919047,0.45671482303201905
305,triprotic,3,5,True,4.56,4.56,0.0,1.149477742811668,0.1910710322944881,0.0
306,triprotic,3,6,True,4.45,4.39,0.0600000000000005,0.7095480252588516,0.22365850146754462,0.0
304,monoprotic,1,23,True,8.71,8.77,0.05999999999999872,0.04202859147674154,0.20942420005588944,0.7940358882680796
307,triprotic,3,6,True,6.3,6.32,0.020000000000000462,1.1046373071534328,0.2382849608301315,0.0
309,monoprotic,1,1,True,4.15,4.18,0.02999999999999936,0.3436709667508402,0.20177339160667832,0.9876886253071105
312,diprotic,2,4,True,4.67,4.63,0.040000000000000036,1.0856075587828447,0.16800030555923476,0.013584537513761163
308,monoprotic,1,14,True,7.01,7.08,0.07000000000000028,0.6204250614523388,0.22762659735080834,0.5364278209501854
311,monoprotic,1,8,True,7.64,7.62,0.019999999999999574,2.238885902334372,0.21071045949475345,0.6444311308152364
314,diprotic,2,6,True,6.77,6.83,0.0600000000000005,0.49866976654773953,0.2152956104874597,0.13058582029426014
313,monoprotic,1,13,True,6.7,6.71,0.009999999999999787,0.8654953914023968,0.22588021001964328,0.7170542842868428
315,diprotic,2,13,True,10.51,10.48,0.02999999999999936,0.7280641876704457,0.20511015560460313,0.5202029731566711
317,monoprotic,1,4,True,2.8,2.77,0.029999999999999805,0.4845359300918748,0.18645354791232202,0.399260111833395
318,triprotic,3,3,True,3.27,3.24,0.029999999999999805,0.3702273844671519,0.1543433184166049,0.0
320,monoprotic,1,5,True,5.34,5.36,0.020000000000000462,0.029067532606889657,0.03764392920287377,0.6424400179713162
316,diprotic,2,12,True,3.01,3.08,0.07000000000000028,0.44524214740804213,0.2272385381791254,0.26591232735984444
319,triprotic,3,16,True,5.46,5.56,0.09999999999999964,0.7975419194447348,0.16785897101801658,0.0
310,diprotic,2,50,False,2.66,3.42,0.7599999999999998,0.32858805691938486,0.2131011193097375,0.6856463662170977
322,diprotic,2,9,True,6.68,6.64,0.040000000000000036,0.4019905398998429,0.21560137025586776,0.3429299199567939
325,diprotic,2,4,True,2.96,3.02,0.06000000000000005,2.036979650096388,0.19915804084832597,0.6786400641829079
323,diprotic,2,15,True,10.46,10.38,0.08000000000000007,0.27272589563953864,0.20728581761934498,0.35675601813526914
324,triprotic,3,10,True,10.55,10.46,0.08999999999999986,0.7826050180829515,0.20094695830016637,0.0
326,monoprotic,1,21,True,9.02,9.08,0.0600000000000005,0.6446093620707241,0.20302667331529237,0.5791773024033412
328,monoprotic,1,10,True,5.42,5.49,0.07000000000000028,0.4832658645128465,0.18421627399171,0.5807494558142371
321,monoprotic,1,50,False,7.74,7.63,0.11000000000000032,0.5497123047144119,0.2596989596911628,0.4968345184603015
327,triprotic,3,12,True,9.27,9.19,0.08000000000000007,1.5104388794377488,0.22404281232218662,0.0
332,triprotic,3,7,True,4.46,4.56,0.09999999999999964,1.4607090239757659,0.19266355356242046,0.0
329,triprotic,3,11,True,9.49,9.41,0.08000000000000007,1.424074558962636,0.20738410630299228,0.0
333,monoprotic,1,14,True,9.69,9.67,0.019999999999999574,0.6556876286150031,0.21136184822226414,0.21930115739867995
331,monoprotic,1,27,True,6.62,6.57,0.04999999999999982,0.0711888389133386,0.23762943792931557,0.874021570939582
330,triprotic,3,12,True,10.32,10.35,0.02999999999999936,0.7851150141723212,0.21212603563814647,0.0
335,triprotic,3,9,True,4.61,4.68,0.0699999999999994,0.6986338805209495,0.08212986140840552,0.0
336,monoprotic,1,8,True,10.82,10.75,0.07000000000000028,0.0411416239534903,0.1959060294954892,0.21673476292822877
337,diprotic,2,5,True,3.92,4.0,0.08000000000000007,0.3728501633771901,0.1894693644178956,0.5365748653629935
338,diprotic,2,9,True,4.66,4.75,0.08999999999999986,0.2515616991569478,0.19772196082813207,0.6112276263069528
340,diprotic,2,5,True,2.32,2.38,0.06000000000000005,0.5867866344937491,0.1983867679387167,0.3730248316780022
339,diprotic,2,17,True,9.13,9.2,0.06999999999999851,1.5350981129812526,0.20554484023336975,0.07156455976350261
341,triprotic,3,8,True,6.42,6.32,0.09999999999999964,0.8753045686718859,0.1961403163858355,0.0
342,diprotic,2,12,True,10.08,10.15,0.07000000000000028,0.4875036103097288,0.2137845332463059,0.1505783263683151
343,monoprotic,1,11,True,6.72,6.69,0.02999999999999936,0.5532325917858758,0.1801080471153902,0.6166443260881989
334,monoprotic,1,50,False,7.4,6.49,0.9100000000000001,0.3950107674505521,0.2029947824544104,0.9535205350421746
345,diprotic,2,11,True,9.36,9.36,0.0,0.6091997305411003,0.20845606052081833,0.35703762356951774
344,diprotic,2,16,True,4.75,4.81,0.05999999999999961,0.8159186935420359,0.16501496689877762,0.24340284824043967
347,monoprotic,1,9,True,5.56,5.51,0.04999999999999982,0.2532114025733003,0.2343456927412739,0.7194093525181597
346,diprotic,2,11,True,10.78,10.77,0.009999999999999787,0.7993329071612232,0.21294369326392568,0.09802358551884256
351,diprotic,2,6,True,1.93,2.02,0.09000000000000008,0.885639028316183,0.19052171973863205,0.5854625544427823
349,diprotic,2,16,True,9.28,9.3,0.02000000000000135,0.4960904592507773,0.21661585873821332,0.3834353707576684
352,diprotic,2,12,True,6.72,6.68,0.040000000000000036,0.5751369288524693,0.20972573464289734,0.44041072040405443
353,monoprotic,1,3,True,3.05,2.95,0.09999999999999964,0.9668264266035189,0.05226598317093592,0.7163572175714984
348,monoprotic,1,29,True,9.09,9.12,0.02999999999999936,0.2826210515111063,0.22018915176385054,0.5688273673578199
350,triprotic,3,16,True,8.01,8.08,0.07000000000000028,1.164783538179997,0.06013832749956832,0.0
356,monoprotic,1,2,True,2.93,2.89,0.040000000000000036,0.4901419128219495,0.14765179265363412,0.8657033834518976
354,triprotic,3,7,True,9.66,9.6,0.0600000000000005,1.47492080284296,0.21490900418827774,0.0
355,triprotic,3,10,True,10.86,10.81,0.049999999999998934,2.6820237552198045,0.1966216225195834,0.0
358,diprotic,2,18,True,8.75,8.84,0.08999999999999986,0.6690901091260182,0.21431826573211077,0.04357127640789247
357,diprotic,2,25,True,8.42,8.44,0.019999999999999574,0.3717144135391717,0.0846940446918164,0.22069901907248846
360,diprotic,2,2,True,2.91,2.82,0.0900000000000003,1.0082981030499505,0.1973205112238605,0.15593166796240718
362,diprotic,2,10,True,8.9,8.98,0.08000000000000007,0.8625575968141201,0.15076253332115253,0.5043534152013016
364,triprotic,3,6,True,6.57,6.6,0.02999999999999936,1.1800670276536689,0.17073382374002735,0.0
359,triprotic,3,13,True,10.43,10.35,0.08000000000000007,1.2966260691736489,0.1971242826050128,0.0
365,diprotic,2,5,True,4.29,4.34,0.04999999999999982,2.793760089465985,0.20250283568749772,0.016501159396842928
361,monoprotic,1,24,True,7.13,7.04,0.08999999999999986,0.08729760099237227,0.17398758949726378,0.5883560492813008
363,diprotic,2,23,True,8.71,8.78,0.06999999999999851,0.3368362180641693,0.1844362171565149,0.357523148046674
369,triprotic,3,1,True,2.68,2.72,0.040000000000000036,0.8939266616701668,0.19593410280291132,0.0
368,triprotic,3,4,True,3.91,3.93,0.020000000000000018,0.9623941700013908,0.21052720379229825,0.0
371,diprotic,2,2,True,2.17,2.09,0.08000000000000007,0.8212143224452746,0.19694356308968997,0.28554273796801327
367,monoprotic,1,11,True,10.52,10.51,0.009999999999999787,0.4252385327775139,0.21746723312096447,0.9219297270167056
372,triprotic,3,6,True,5.07,5.12,0.04999999999999982,1.7815636765639151,0.19937653358611537,0.0
370,monoprotic,1,15,True,10.21,10.24,0.02999999999999936,0.5568616943396001,0.21635133714848567,0.9879294228567239
366,diprotic,2,27,True,9.06,9.12,0.05999999999999872,0.6475581146784999,0.2242249135727021,0.4899185429068606
375,triprotic,3,6,True,7.28,7.22,0.0600000000000005,1.405603265359657,0.20076856161890302,0.0
374,triprotic,3,8,True,7.66,7.62,0.040000000000000036,0.8424585461448668,0.2108335077510789,0.0
376,monoprotic,1,7,True,4.93,4.97,0.040000000000000036,0.4848437615108656,0.19895299719603884,0.49605912457225143
378,diprotic,2,5,True,4.27,4.34,0.07000000000000028,0.530882819514009,0.21682794404488037,0.3340930975851462
373,diprotic,2,26,True,8.04,8.09,0.05000000000000071,0.16372925802001614,0.22745871394108327,0.5212066044995219
380,diprotic,2,4,True,2.86,2.83,0.029999999999999805,1.5380235531751552,0.20499232916149776,0.1348357242738655
379,monoprotic,1,3,True,3.71,3.67,0.040000000000000036,0.3957539725723307,0.027384950074860942,0.6036610713012908
382,diprotic,2,3,True,4.66,4.57,0.08999999999999986,0.05262023171914776,0.16559563168841698,0.10342054405594359
381,triprotic,3,10,True,7.08,6.98,0.09999999999999964,2.708841740621056,0.20280122746801432,0.0
384,triprotic,3,8,True,6.08,6.11,0.03000000000000025,1.119946442986192,0.2212026614496826,0.0
383,diprotic,2,3,True,3.41,3.44,0.029999999999999805,0.6009005953373188,0.06797687984077472,0.3303512363183447
385,monoprotic,1,11,True,5.63,5.65,0.020000000000000462,0.9340751676211023,0.2225368915952293,0.7596129807044627
386,diprotic,2,4,True,3.63,3.56,0.06999999999999984,1.1080346083878487,0.19870143489284106,0.5365250415034927
388,triprotic,3,4,True,6.9,6.95,0.04999999999999982,1.466377981187166,0.191278265974452,0.0
387,diprotic,2,12,True,10.26,10.36,0.09999999999999964,0.25200437966475553,0.21610876291917566,0.35221646851832394
377,monoprotic,1,50,False,8.08,8.26,0.17999999999999972,1.094660383319106,0.23988616910386315,0.47762036667475055
389,diprotic,2,17,True,8.93,9.0,0.07000000000000028,0.5517055214139777,0.21297195813938938,0.15851666227637548
391,triprotic,3,8,True,7.18,7.16,0.019999999999999574,1.1921454569260688,0.18341244818712155,0.0
390,triprotic,3,8,True,7.69,7.71,0.019999999999999574,1.2332871874837104,0.19579391249918351,0.0
392,triprotic,3,7,True,8.5,8.48,0.019999999999999574,1.6575403831949593,0.20104853803707753,0.0
393,monoprotic,1,15,True,8.27,8.32,0.05000000000000071,0.15381701107055434,0.2048072196144857,0.8500208950183141
397,diprotic,2,6,True,7.66,7.7,0.040000000000000036,0.7876617147662406,0.1886926495631086,0.29868873020901654
395,monoprotic,1,20,True,8.45,8.37,0.08000000000000007,0.03658541791441472,0.21734981896151853,0.60969971184199
399,triprotic,3,5,True,4.73,4.78,0.04999999999999982,1.478771479522529,0.20462166517237926,0.0
394,triprotic,3,13,True,4.0,4.02,0.019999999999999574,1.849310076175682,0.2173432213884452,0.0
400,diprotic,2,5,True,8.23,8.19,0.040000000000000924,1.3252896156276466,0.19171699107804321,0.41283371142207775
401,diprotic,2,5,True,7.32,7.24,0.08000000000000007,0.3975994464523638,0.16083382600325324,0.18923870133279955
396,triprotic,3,12,True,10.05,10.14,0.08999999999999986,1.0827244637330284,0.19961302117576404,0.0
402,diprotic,2,8,True,8.12,8.19,0.07000000000000028,0.6833915656321199,0.2299163649246968,0.409231669313151
404,diprotic,2,11,True,9.42,9.52,0.09999999999999964,1.3947462710031553,0.21693672863736013,0.8167959302616219
403,monoprotic,1,22,True,9.06,9.06,0.0,0.3177402383686534,0.23178508617989477,0.7220050107101655
406,diprotic,2,10,True,8.82,8.76,0.0600000000000005,0.8777424375371332,0.20781680258459678,0.5524929782668423
405,monoprotic,1,22,True,8.9,8.91,0.009999999999999787,1.190513839564797,0.205113755035914,0.278873194460092
407,diprotic,2,4,True,4.02,4.0,0.019999999999999574,0.3344886574800028,0.2033728771370089,0.4072752356043544
408,diprotic,2,5,True,5.62,5.69,0.07000000000000028,0.7032989561048264,0.021517735820073564,0.5718662077019215
398,monoprotic,1,50,False,7.16,7.66,0.5,0.1571899599539801,0.21597732428768932,0.36769321703297947
409,diprotic,2,4,True,4.35,4.32,0.02999999999999936,0.4228847372338582,0.17360318196008137,0.03151279441933552
411,triprotic,3,8,True,5.92,5.98,0.0600000000000005,1.9915328186882924,0.21205392952750365,0.0
412,triprotic,3,7,True,8.82,8.78,0.040000000000000924,0.9639311827486439,0.2184159129607728,0.0
414,diprotic,2,7,True,5.7,5.74,0.040000000000000036,0.7186553174387602,0.2002901265156527,0.141271932359235
410,monoprotic,1,8,True,4.72,4.73,0.010000000000000675,1.3129351746515425,0.1021173698490493,0.825129872391393
413,monoprotic,1,15,True,8.48,8.57,0.08999999999999986,0.38442217019389524,0.1913618658974956,0.5145011223863517
416,triprotic,3,4,True,4.95,5.04,0.08999999999999986,1.6057176162820779,0.20067766175354493,0.0
417,diprotic,2,3,True,5.7,5.76,0.05999999999999961,0.6412650983661916,0.17704395126523184,0.43256156951530167
418,diprotic,2,4,True,3.56,3.61,0.04999999999999982,0.18194537935923272,0.21021183477814834,0.4523606617048845
419,triprotic,3,6,True,8.01,7.96,0.04999999999999982,1.717712597428669,0.18979715422694024,0.0
415,monoprotic,1,16,True,7.35,7.27,0.08000000000000007,1.910116486390733,0.1872776588514978,0.8618924636933032
420,diprotic,2,4,True,3.95,4.01,0.05999999999999961,0.6060770120445524,0.19594161372017627,0.3307304332379384
421,diprotic,2,16,True,8.82,8.85,0.02999999999999936,0.8101717265393376,0.17769325189242505,0.37189262293455777
424,diprotic,2,13,True,9.96,9.93,0.030000000000001137,0.7401893388497012,0.2105450032059866,0.29238729667045465
425,triprotic,3,3,True,2.64,2.7,0.06000000000000005,0.7670999256688485,0.1964566722910288,0.0
426,triprotic,3,4,True,3.34,3.3,0.040000000000000036,2.1395727282739494,0.20619852149780724,0.0
427,triprotic,3,5,True,3.02,3.08,0.06000000000000005,0.9624835378268046,0.19058575979856984,0.0
